"ShowId","Week","AirDate","PriorWeekMkt","Viewers"
365,52,2018-02-17,71,20000
368,52,2011-12-25,24,110000
370,52,2015-04-20,100,100000
371,52,2013-07-27,53,50000
372,52,2019-03-06,20,60000
373,52,2019-06-07,41,30000
374,52,2012-03-01,81,80000
379,52,2012-12-04,71,190000
382,52,2011-02-10,92,140000
387,52,2018-05-05,10,40000
389,52,2016-03-20,33,50000
391,52,2017-09-06,75,130000
393,52,2017-11-20,11,230000
394,52,2011-12-06,48,150000
395,52,2017-12-14,93,90000
396,52,2014-07-01,35,150000
397,52,2016-08-16,95,190000
398,52,2019-08-27,26,50000
401,52,2016-10-08,52,40000
406,52,2014-05-05,83,430000
407,52,2011-06-28,11,90000
409,52,2011-08-03,92,120000
412,52,2016-11-26,23,40000
416,52,2012-04-05,92,30000
417,52,2015-10-05,41,90000
418,52,2015-11-07,23,80000
419,52,2013-01-27,96,70000
420,52,2018-02-11,88,160000
421,52,2013-07-17,10,110000
425,52,2012-08-28,72,100000
427,52,2011-04-23,69,100000
428,52,2014-12-16,51,70000
430,52,2019-03-28,71,70000
432,52,2012-04-17,34,90000
434,52,2019-03-19,62,30000
435,52,2013-02-08,81,100000
438,52,2012-12-21,63,390000
440,52,2015-05-03,86,0
442,52,2018-01-24,92,330000
443,52,2019-08-24,31,90000
444,52,2014-09-16,23,180000
445,52,2018-02-18,41,230000
446,52,2011-09-23,55,250000
448,52,2015-07-30,3,440000
449,52,2015-02-07,56,40000
450,52,2018-04-22,70,220000
451,52,2016-04-23,95,70000
452,52,2015-01-11,73,90000
453,52,2012-05-12,25,10000
454,52,2012-07-04,5,60000
455,52,2019-05-29,42,170000
457,52,2016-08-28,24,20000
459,52,2018-11-30,56,20000
460,52,2017-06-17,60,40000
464,52,2019-05-13,61,40000
465,52,2015-10-05,51,120000
466,52,2013-07-27,2,40000
467,52,2011-03-24,95,0
470,52,2016-02-18,27,130000
471,52,2015-12-14,41,220000
472,52,2012-03-14,11,150000
484,52,2017-07-13,63,90000
488,52,2017-06-29,83,30000
489,52,2019-10-21,7,150000
490,52,2013-08-25,27,10000
493,52,2012-12-11,86,20000
494,52,2014-12-01,37,50000
497,52,2012-04-18,31,160000
498,52,2018-03-25,83,30000
502,52,2016-03-17,47,120000
503,52,2014-08-08,94,0
507,52,2011-08-16,94,320000
509,52,2011-09-23,70,60000
510,52,2015-06-20,34,220000
514,52,2012-10-16,83,230000
516,52,2018-02-01,59,250000
518,52,2011-10-24,31,100000
520,52,2017-05-08,29,310000
522,52,2019-10-08,48,360000
524,52,2012-12-16,68,40000
527,52,2013-05-06,96,30000
528,52,2014-08-11,16,270000
531,52,2013-11-20,73,160000
532,52,2017-12-05,39,60000
537,52,2015-10-17,53,70000
538,52,2014-08-05,77,0
542,52,2015-07-09,32,50000
543,52,2011-08-03,44,190000
544,52,2015-11-11,55,60000
546,52,2013-06-29,46,110000
548,52,2013-07-05,42,210000
549,52,2015-03-01,43,50000
550,52,2015-10-25,56,180000
552,52,2011-03-02,30,70000
553,52,2017-01-23,47,150000
555,52,2011-12-08,17,40000
558,52,2019-11-17,45,130000
565,52,2018-02-17,45,170000
568,52,2017-12-20,69,330000
570,52,2015-10-05,89,30000
571,52,2013-08-09,2,100000
572,52,2012-03-26,28,90000
576,52,2017-12-15,51,90000
577,52,2012-09-30,82,80000
578,52,2011-04-24,39,110000
579,52,2018-10-09,75,90000
580,52,2019-07-29,27,120000
581,52,2012-01-27,24,40000
586,52,2018-04-03,3,60000
591,52,2016-04-18,52,50000
593,52,2011-09-28,16,140000
597,52,2013-02-05,39,280000
598,52,2017-09-20,81,480000
600,52,2015-10-28,40,180000
604,52,2016-04-16,8,70000
605,52,2014-10-31,47,20000
606,52,2011-10-08,100,100000
609,52,2012-07-03,96,70000
611,52,2018-04-20,40,20000
612,52,2019-10-09,24,160000
614,52,2012-09-05,97,40000
615,52,2014-07-17,72,30000
616,52,2015-01-01,94,90000
617,52,2016-09-10,16,0
618,52,2012-09-22,79,100000
621,52,2014-02-14,89,10000
626,52,2018-10-13,26,180000
630,52,2012-08-18,23,30000
631,52,2011-03-09,92,60000
635,52,2019-05-31,29,80000
638,52,2013-01-22,76,40000
642,52,2014-02-15,88,140000
643,52,2014-02-26,3,70000
644,52,2012-04-04,6,80000
645,52,2018-05-17,73,160000
646,52,2016-06-23,33,170000
650,52,2014-08-31,58,0
651,52,2014-05-03,66,30000
653,52,2016-07-15,92,30000
654,52,2011-08-09,75,130000
658,52,2013-08-22,11,140000
659,52,2019-11-19,65,230000
662,52,2014-09-27,74,50000
663,52,2019-02-22,92,70000
664,52,2019-02-11,32,120000
665,52,2015-10-25,61,70000
667,52,2019-04-10,29,0
671,52,2012-11-26,83,200000
672,52,2011-03-12,26,320000
673,52,2015-04-09,100,50000
674,52,2014-12-10,95,240000
676,52,2016-04-23,60,60000
680,52,2016-09-03,10,110000
689,52,2012-09-24,40,190000
692,52,2018-10-04,63,130000
693,52,2013-04-26,71,10000
694,52,2013-06-04,66,100000
697,52,2012-12-11,43,10000
699,52,2018-06-26,92,90000
705,52,2014-11-21,40,110000
706,52,2017-03-22,31,100000
714,52,2017-12-26,42,290000
716,52,2019-03-16,34,10000
717,52,2015-11-02,23,30000
718,52,2015-12-06,71,0
719,52,2014-04-14,86,190000
720,52,2013-07-09,5,280000
723,52,2019-04-18,6,170000
726,52,2012-02-12,49,90000
727,52,2013-02-19,31,50000
728,52,2015-08-28,54,160000
730,52,2014-05-31,25,30000
731,52,2013-01-20,14,90000
732,52,2011-07-06,69,240000
735,52,2018-03-29,12,150000
736,52,2017-11-25,30,50000
738,52,2015-11-13,9,130000
739,52,2012-04-27,23,70000
741,52,2017-10-30,39,40000
745,52,2014-08-31,59,0
748,52,2016-12-04,71,320000
749,52,2017-07-05,77,180000
752,52,2012-11-11,60,20000
756,52,2015-05-19,10,40000
757,52,2017-06-25,63,120000
762,52,2011-06-20,7,40000
763,52,2015-09-15,83,30000
764,52,2020-01-13,80,60000
765,52,2014-07-05,4,90000
769,52,2013-06-30,38,150000
770,52,2012-04-27,99,30000
772,52,2019-05-12,85,130000
775,52,2016-10-20,39,130000
776,52,2012-04-24,38,210000
779,52,2011-01-12,73,180000
781,52,2015-12-05,76,10000
783,52,2014-02-08,67,160000
792,52,2014-10-03,37,270000
798,52,2011-02-23,93,210000
799,52,2012-11-06,74,80000
800,52,2013-05-02,41,10000
808,52,2017-03-20,33,60000
810,52,2016-09-13,69,190000
811,52,2017-01-11,95,240000
812,52,2012-08-30,41,20000
815,52,2014-07-28,68,70000
818,52,2012-04-17,36,180000
819,52,2013-12-20,62,130000
820,52,2013-08-11,70,110000
821,52,2019-07-22,44,120000
822,52,2012-12-15,62,90000
823,52,2011-04-16,81,90000
824,52,2017-03-14,47,120000
826,52,2011-02-14,56,130000
827,52,2012-01-05,4,0
831,52,2011-01-08,39,60000
834,52,2017-03-10,65,20000
835,52,2011-05-05,59,170000
837,52,2019-03-01,65,140000
841,52,2011-08-15,91,10000
842,52,2011-07-17,24,60000
848,52,2017-06-21,35,20000
850,52,2012-01-05,64,160000
852,52,2016-02-09,67,50000
853,52,2019-04-27,70,40000
854,52,2019-08-16,13,60000
855,52,2017-08-07,63,20000
857,52,2017-05-19,26,190000
859,52,2011-12-24,86,760000
860,52,2018-05-31,62,170000
861,52,2016-07-19,70,290000
862,52,2020-01-22,62,480000
865,52,2013-10-05,74,390000
867,52,2011-07-05,3,0
871,52,2016-06-25,19,110000
872,52,2017-01-16,63,90000
873,52,2017-08-06,58,90000
874,52,2013-10-10,75,200000
875,52,2017-09-19,72,210000
877,52,2011-04-08,91,60000
878,52,2016-08-06,4,80000
879,52,2012-08-31,75,80000
884,52,2020-01-03,69,100000
885,52,2019-07-03,87,290000
888,52,2013-08-29,36,100000
890,52,2013-11-22,53,130000
891,52,2015-08-10,35,90000
898,52,2012-08-11,28,40000
899,52,2015-03-19,11,0
900,52,2016-02-11,83,20000
901,52,2012-11-21,81,90000
904,52,2019-02-14,90,230000
905,52,2017-10-26,82,20000
907,52,2019-02-08,35,50000
908,52,2016-02-27,49,0
909,52,2018-10-28,32,340000
913,52,2017-03-28,75,380000
914,52,2019-03-21,87,50000
915,52,2019-05-05,61,170000
916,52,2017-08-29,36,120000
919,52,2019-11-05,67,30000
929,52,2015-12-20,72,300000
931,52,2012-05-15,84,370000
933,52,2016-11-02,14,120000
934,52,2011-09-18,98,170000
935,52,2011-05-16,26,20000
936,52,2014-09-04,98,210000
941,52,2019-10-31,68,200000
945,52,2017-08-31,75,90000
948,52,2012-06-04,26,90000
949,52,2016-12-16,34,70000
952,52,2016-12-07,80,30000
953,52,2011-02-10,65,80000
954,52,2018-10-27,3,10000
955,52,2020-01-29,83,290000
958,52,2016-05-24,57,90000
963,52,2019-07-25,85,130000
966,52,2020-01-13,3,20000
967,52,2014-09-26,17,280000
968,52,2011-01-29,14,70000
969,52,2018-12-18,89,150000
972,52,2011-03-15,27,230000
973,52,2019-11-05,64,130000
976,52,2019-05-14,61,0
977,52,2012-03-27,4,40000
978,52,2017-12-31,56,320000
979,52,2015-08-05,53,30000
980,52,2015-02-26,95,180000
981,52,2017-08-24,9,0
987,52,2011-08-21,69,60000
989,52,2018-11-22,42,240000
996,52,2019-04-03,92,420000
999,52,2012-06-20,83,110000
1000,52,2012-06-14,48,70000
1005,52,2011-03-24,32,150000
1011,52,2013-06-06,36,160000
1012,52,2011-04-02,46,10000
1013,52,2016-09-08,33,550000
1017,52,2014-06-18,27,280000
1020,52,2011-10-18,85,40000
1025,52,2014-02-12,87,310000
1026,52,2015-11-10,73,80000
1028,52,2014-06-21,30,30000
1029,52,2016-01-22,25,60000
1032,52,2016-06-02,12,10000
1033,52,2017-08-30,48,220000
1034,52,2016-05-31,57,10000
1036,52,2015-07-05,54,70000
1040,52,2017-03-27,67,20000
1042,52,2018-07-25,23,140000
1048,52,2012-09-11,61,130000
1049,52,2013-10-26,7,60000
1051,52,2014-01-22,47,40000
1053,52,2019-03-25,25,30000
1055,52,2019-08-19,33,110000
1056,52,2012-04-13,3,50000
1057,52,2018-09-07,20,400000
1058,52,2015-03-04,85,120000
1060,52,2011-10-30,35,260000
1061,52,2017-06-24,59,10000
1067,52,2016-10-11,30,130000
1068,52,2013-11-10,13,170000
1069,52,2019-06-14,86,0
1070,52,2013-01-22,99,100000
1071,52,2014-08-02,88,80000
1074,52,2019-06-07,93,110000
1077,52,2019-10-05,82,100000
1079,52,2011-03-11,31,110000
1080,52,2016-06-17,86,130000
1083,52,2012-04-28,68,20000
1086,52,2013-03-21,13,20000
1089,52,2019-03-19,17,290000
1093,52,2011-10-14,5,0
1095,52,2015-05-23,85,0
1097,52,2013-01-19,76,220000
1099,52,2017-05-23,65,110000
1100,52,2015-04-11,77,30000
1103,52,2018-12-04,66,320000
1106,52,2013-06-10,46,200000
1107,52,2013-01-16,96,80000
1110,52,2013-05-02,82,0
1111,52,2012-03-19,95,380000
1112,52,2011-11-19,6,320000
1113,52,2011-07-02,95,310000
1114,52,2016-11-26,4,30000
1115,52,2013-11-10,88,320000
1117,52,2012-02-17,56,0
1120,52,2018-11-23,2,60000
1122,52,2016-01-11,21,120000
1124,52,2017-10-24,44,230000
1125,52,2012-01-30,53,470000
1126,52,2011-02-12,67,80000
1127,52,2013-04-26,37,10000
1129,52,2011-01-20,30,300000
1130,52,2014-03-06,62,90000
1134,52,2016-03-20,100,290000
1138,52,2017-01-11,51,210000
1139,52,2013-08-27,85,180000
1141,52,2019-10-11,5,180000
1145,52,2017-07-23,79,120000
1155,52,2015-11-15,71,580000
1158,52,2018-12-06,53,180000
1164,52,2011-12-28,34,180000
1169,52,2015-08-09,42,200000
1172,52,2017-07-20,4,50000
1175,52,2019-12-12,43,300000
1176,52,2017-07-20,67,0
1179,52,2019-12-30,90,60000
1180,52,2013-02-18,56,260000
1181,52,2016-02-06,49,270000
1185,52,2013-09-09,58,50000
1189,52,2017-02-18,23,60000
1190,52,2018-11-10,18,320000
1191,52,2011-01-10,83,120000
1192,52,2011-05-05,61,270000
1194,52,2012-02-27,5,210000
1195,52,2019-09-30,81,180000
1197,52,2015-08-14,37,0
1198,52,2016-08-18,97,40000
1202,52,2017-01-29,37,150000
1204,52,2016-01-25,93,70000
1207,52,2015-09-25,7,10000
1213,52,2015-12-21,56,130000
1214,52,2020-01-16,96,10000
1219,52,2013-03-07,39,240000
1220,52,2013-09-15,64,160000
1221,52,2019-12-15,24,130000
1222,52,2012-10-17,25,90000
1223,52,2017-08-08,15,590000
1224,52,2017-02-06,5,50000
1226,52,2014-01-04,68,120000
1227,52,2019-06-22,93,80000
1228,52,2012-12-26,100,80000
1230,52,2015-02-21,67,70000
1234,52,2017-09-13,27,160000
1235,52,2019-11-21,86,150000
1238,52,2011-06-06,26,290000
1239,52,2014-11-19,95,50000
1242,52,2017-01-11,92,10000
1245,52,2018-12-26,36,160000
1246,52,2011-11-26,98,20000
1247,52,2012-11-04,54,110000
1251,52,2019-05-20,27,80000
1254,52,2017-11-21,66,50000
1255,52,2012-08-11,71,50000
1258,52,2012-04-06,63,40000
1259,52,2013-07-27,95,120000
1264,52,2016-12-07,34,190000
1267,52,2014-11-09,71,180000
1268,52,2015-06-25,76,30000
1274,52,2018-09-22,90,30000
1276,52,2020-01-10,100,190000
1277,52,2011-06-21,29,70000
1278,52,2016-01-13,89,220000
1280,52,2013-06-16,84,240000
1282,52,2019-12-25,55,200000
1285,52,2011-11-21,44,10000
1286,52,2016-07-30,75,140000
1293,52,2019-05-24,98,110000
1295,52,2012-02-20,29,150000
1298,52,2019-06-16,65,50000
1299,52,2017-11-21,47,90000
1301,52,2016-11-23,60,560000
1302,52,2011-11-05,100,30000
1303,52,2012-12-18,9,370000
1304,52,2013-01-05,90,70000
1305,52,2013-03-17,33,70000
1307,52,2011-07-07,94,40000
1309,52,2019-08-16,46,40000
1310,52,2014-11-22,17,230000
1313,52,2019-10-23,50,50000
1314,52,2015-04-24,64,180000
1315,52,2012-01-31,97,40000
1317,52,2011-01-22,6,70000
1318,52,2014-09-03,86,10000
1319,52,2016-01-27,90,80000
1320,52,2019-02-22,23,170000
1321,52,2013-12-06,86,20000
1326,52,2015-04-05,30,140000
1328,52,2012-06-01,24,50000
1332,52,2014-03-20,95,330000
1333,52,2016-06-02,47,40000
1335,52,2018-02-12,41,110000
1337,52,2012-06-22,51,40000
1339,52,2014-07-10,46,160000
1340,52,2011-01-01,28,180000
1342,52,2014-09-05,66,160000
1345,52,2019-04-14,20,200000
1346,52,2016-08-17,40,70000
1347,52,2011-05-09,57,40000
1349,52,2018-11-06,46,130000
1352,52,2011-07-26,3,140000
1354,52,2018-02-03,46,280000
1355,52,2014-04-21,75,480000
1358,52,2012-11-01,53,60000
1360,52,2017-01-01,11,170000
1362,52,2012-10-11,41,50000
1364,52,2013-12-11,45,10000
1368,52,2016-10-19,23,170000
1369,52,2019-09-17,39,160000
1370,52,2019-05-14,79,80000
1372,52,2013-02-14,72,0
1373,52,2014-07-13,94,120000
1374,52,2014-06-06,80,50000
1375,52,2014-10-08,45,140000
1376,52,2015-06-28,95,10000
1378,52,2016-10-17,55,150000
1379,52,2011-08-28,53,20000
1385,52,2014-10-31,91,40000
1386,52,2019-08-03,16,20000
1387,52,2012-01-09,18,20000
1392,52,2014-12-15,70,250000
1393,52,2018-07-24,61,40000
1397,52,2014-04-06,68,30000
1399,52,2014-04-05,9,160000
1400,52,2016-12-14,6,220000
1401,52,2015-03-11,68,20000
1403,52,2016-11-28,38,130000
1407,52,2012-08-29,73,20000
1408,52,2011-10-17,33,320000
1409,52,2012-06-15,62,70000
1419,52,2017-06-12,3,10000
1420,52,2012-07-03,18,30000
1422,52,2013-06-16,18,100000
1425,52,2016-09-14,76,230000
1429,52,2012-05-20,75,110000
1430,52,2018-10-27,74,50000
1432,52,2017-05-21,47,530000
1434,52,2014-07-07,41,20000
1438,52,2012-01-10,7,110000
1440,52,2017-10-02,21,320000
1441,52,2014-12-30,46,50000
1444,52,2019-11-18,5,60000
1445,52,2015-04-26,2,190000
1447,52,2015-10-27,22,70000
1449,52,2013-01-07,40,190000
1451,52,2019-04-13,33,10000
1455,52,2017-11-13,99,330000
1456,52,2016-09-26,69,20000
1457,52,2014-04-11,14,70000
1458,52,2016-04-12,27,340000
1459,52,2019-08-25,20,30000
1460,52,2019-04-18,48,210000
1461,52,2012-02-05,4,100000
1463,52,2011-11-05,79,10000
1464,52,2011-02-24,71,190000
1471,52,2015-08-19,61,210000
1473,52,2011-11-16,13,60000
1482,52,2011-04-24,61,60000
1485,52,2012-09-09,25,50000
1489,52,2012-02-27,34,210000
1490,52,2017-04-24,96,60000
1491,52,2018-04-30,31,160000
1492,52,2019-10-12,6,110000
1493,52,2017-05-19,59,50000
1495,52,2018-08-19,48,80000
1496,52,2016-06-23,81,150000
1500,52,2012-06-19,77,160000
1501,52,2015-08-10,57,0
1503,52,2013-11-13,22,40000
1504,52,2014-03-25,95,200000
1505,52,2017-07-15,79,110000
1506,52,2013-11-08,78,0
1507,52,2011-12-09,53,0
1511,52,2019-02-16,29,170000
1512,52,2014-04-20,23,10000
1518,52,2011-12-17,96,10000
1521,52,2012-10-21,3,160000
1522,52,2012-01-28,10,160000
1523,52,2015-03-13,41,90000
1524,52,2018-07-19,58,160000
1525,52,2012-02-12,49,190000
1526,52,2012-11-03,92,30000
1527,52,2012-10-12,63,30000
1528,52,2013-09-01,7,130000
1530,52,2015-06-18,53,250000
1531,52,2011-03-07,94,310000
1532,52,2017-09-18,65,180000
1534,52,2016-02-10,5,0
1540,52,2013-08-24,38,150000
1541,52,2012-02-04,89,80000
1549,52,2018-01-11,65,40000
1553,52,2018-05-06,18,190000
1559,52,2018-12-24,18,200000
1561,52,2011-09-02,90,110000
1562,52,2011-03-11,58,70000
1563,52,2011-10-05,50,270000
1564,52,2013-11-16,60,100000
1565,52,2018-10-09,61,90000
1566,52,2014-05-21,83,40000
1570,52,2015-01-22,33,0
1571,52,2017-01-22,19,80000
1574,52,2017-01-27,22,0
1578,52,2020-01-10,62,110000
1580,52,2017-12-24,24,290000
1581,52,2017-01-02,50,440000
1585,52,2016-10-06,47,490000
1586,52,2019-07-12,33,70000
1587,52,2011-10-05,60,150000
1591,52,2013-10-12,74,390000
1594,52,2017-04-19,51,100000
1596,52,2017-03-15,37,60000
1599,52,2018-12-07,100,40000
1601,52,2013-04-30,48,120000
1606,52,2012-08-07,100,10000
1607,52,2014-09-05,49,100000
1611,52,2012-10-05,87,200000
1612,52,2017-10-30,13,150000
1614,52,2019-03-03,97,140000
1616,52,2018-04-25,19,110000
1617,52,2015-08-22,76,50000
1619,52,2017-08-15,85,130000
1624,52,2018-04-14,83,40000
1625,52,2015-02-28,32,40000
1626,52,2011-11-27,83,170000
1627,52,2015-02-15,70,80000
1628,52,2019-11-20,98,140000
1629,52,2015-06-24,85,80000
1631,52,2012-03-11,84,110000
1636,52,2015-11-20,93,30000
1638,52,2014-12-28,30,90000
1641,52,2016-08-08,41,520000
1642,52,2013-04-07,96,80000
1643,52,2017-04-21,47,50000
1644,52,2019-02-17,85,130000
1645,52,2012-02-21,25,70000
1648,52,2012-03-07,48,190000
1650,52,2018-08-20,52,80000
1653,52,2017-10-03,42,60000
1659,52,2011-04-21,9,60000
1660,52,2019-11-03,24,510000
1666,52,2019-11-06,73,150000
1668,52,2017-07-19,61,70000
1674,52,2017-10-29,99,30000
1682,52,2015-08-03,9,0
1683,52,2018-10-12,39,200000
1685,52,2013-09-25,3,220000
1686,52,2013-05-13,27,120000
1688,52,2017-12-13,81,310000
1690,52,2012-08-04,56,170000
1692,52,2011-07-29,7,200000
1693,52,2018-12-22,100,100000
1694,52,2012-07-20,7,80000
1695,52,2015-01-06,65,210000
1696,52,2017-07-14,27,10000
1697,52,2012-05-13,93,440000
1698,52,2015-04-22,97,170000
1699,52,2014-10-11,51,310000
1702,52,2011-06-20,77,20000
1705,52,2019-01-06,40,150000
1706,52,2018-07-10,32,40000
1710,52,2017-02-09,45,10000
1711,52,2015-02-24,30,20000
1712,52,2018-02-04,100,40000
1716,52,2013-05-13,70,0
1717,52,2019-06-20,58,40000
1718,52,2019-08-07,69,30000
1719,52,2011-06-17,8,30000
1720,52,2016-09-03,8,0
1723,52,2019-08-20,79,70000
1727,52,2019-03-29,21,10000
1728,52,2016-04-10,21,40000
1734,52,2018-05-18,64,30000
1735,52,2013-02-06,100,50000
1736,52,2015-09-21,6,20000
1741,52,2014-04-12,58,30000
1742,52,2019-01-23,71,100000
1744,52,2013-10-02,92,10000
1746,52,2014-03-09,69,270000
1747,52,2014-02-26,60,160000
1751,52,2014-04-28,37,70000
1753,52,2017-11-12,85,100000
1754,52,2013-01-04,51,40000
1755,52,2015-02-28,69,0
1757,52,2015-01-16,43,80000
1764,52,2011-04-20,74,300000
1765,52,2012-07-04,27,100000
1769,52,2016-08-27,69,20000
1773,52,2017-04-19,39,10000
1776,52,2017-10-28,17,20000
1777,52,2014-01-18,28,130000
1778,52,2017-03-15,93,120000
1779,52,2012-05-05,54,170000
1781,52,2013-12-17,82,200000
1784,52,2014-10-14,12,270000
1785,52,2018-09-22,2,40000
1786,52,2019-03-17,11,110000
1789,52,2017-11-12,83,110000
1790,52,2019-10-22,83,200000
1794,52,2019-05-28,54,70000
1795,52,2017-01-21,81,280000
1797,52,2013-10-05,75,100000
1798,52,2014-05-28,49,0
1799,52,2016-05-02,37,220000
1802,52,2018-01-07,42,60000
1803,52,2016-01-05,15,190000
1804,52,2016-08-24,42,380000
1813,52,2015-04-19,4,50000
1824,52,2011-10-30,84,110000
1825,52,2016-05-20,74,0
1828,52,2018-09-16,27,80000
1829,52,2015-10-22,81,320000
1836,52,2015-11-09,28,450000
1837,52,2016-02-03,7,40000
1838,52,2012-07-18,76,420000
1840,52,2012-07-16,93,0
1841,52,2016-11-26,17,390000
1843,52,2011-01-30,33,180000
1847,52,2012-04-11,81,40000
1850,52,2017-06-19,9,80000
1851,52,2017-02-02,28,100000
1852,52,2013-11-12,52,120000
1856,52,2016-05-03,85,200000
1857,52,2012-02-09,68,250000
1858,52,2019-11-05,83,0
1859,52,2019-11-23,86,120000
1861,52,2011-11-24,39,100000
1862,52,2017-05-29,87,80000
1865,52,2015-10-16,42,420000
1866,52,2019-09-07,54,50000
1867,52,2015-01-24,19,210000
1869,52,2019-10-04,25,0
1871,52,2016-01-31,69,170000
1872,52,2017-09-10,86,140000
1874,52,2019-01-21,25,170000
1875,52,2018-03-10,95,350000
1877,52,2011-03-14,11,300000
1882,52,2014-06-18,92,90000
1884,52,2012-10-19,50,90000
1885,52,2017-06-15,38,40000
1887,52,2013-01-05,49,300000
1888,52,2019-02-28,85,10000
1893,52,2015-03-30,26,520000
1894,52,2016-08-18,22,60000
1895,52,2017-01-10,6,150000
1898,52,2015-05-16,65,70000
1899,52,2015-01-11,49,310000
1900,52,2018-03-17,45,50000
1901,52,2012-05-07,81,80000
1902,52,2015-09-17,25,230000
1903,52,2015-11-18,92,140000
1911,52,2015-04-08,82,200000
1913,52,2018-04-26,52,370000
1914,52,2019-02-03,35,180000
1915,52,2018-03-12,30,150000
1918,52,2012-12-19,38,180000
1919,52,2011-01-01,70,420000
1920,52,2019-03-25,29,300000
1921,52,2014-10-15,69,20000
1925,52,2012-09-12,78,260000
1927,52,2013-12-01,31,80000
1931,52,2013-01-02,8,80000
1938,52,2012-04-13,96,40000
1945,52,2017-12-15,91,50000
1946,52,2016-08-30,27,140000
1949,52,2017-01-29,4,10000
1954,52,2012-03-02,98,160000
1956,52,2014-11-21,4,50000
1957,52,2015-11-08,94,170000
1958,52,2016-01-13,13,80000
1959,52,2012-08-26,35,120000
1960,52,2019-01-31,37,30000
1961,52,2018-11-23,10,70000
1963,52,2011-12-10,55,300000
1964,52,2016-02-24,35,40000
1967,52,2018-06-08,48,50000
1971,52,2018-06-10,32,270000
1973,52,2017-04-21,20,50000
1975,52,2012-12-12,35,70000
1977,52,2016-11-11,35,220000
1978,52,2011-10-26,69,50000
1979,52,2017-05-02,74,60000
1982,52,2017-03-31,12,120000
1984,52,2017-01-04,17,70000
1985,52,2018-01-26,20,130000
1986,52,2013-01-01,6,110000
1995,52,2018-04-22,61,20000
1998,52,2012-03-16,85,80000
1999,52,2014-08-28,21,230000
2003,52,2011-09-27,99,130000
2005,52,2013-06-27,58,0
2007,52,2011-06-23,18,80000
2008,52,2014-04-02,78,120000
2014,52,2011-12-03,63,30000
2017,52,2011-07-19,14,470000
2022,52,2018-12-12,76,110000
2024,52,2011-08-27,52,210000
2025,52,2018-12-08,16,40000
2027,52,2015-05-09,30,160000
2028,52,2015-06-28,70,480000
2029,52,2013-06-21,30,50000
2031,52,2013-12-16,45,80000
2034,52,2015-06-28,94,40000
2035,52,2016-10-22,16,70000
2039,52,2016-12-19,57,280000
2043,52,2015-02-16,90,50000
2045,52,2012-12-28,55,20000
2047,52,2015-11-19,10,60000
2051,52,2015-11-15,46,480000
2053,52,2015-06-28,39,140000
2054,52,2015-10-24,15,260000
2055,52,2016-02-06,28,140000
2056,52,2014-05-08,67,400000
2057,52,2016-03-19,96,240000
2059,52,2013-01-07,77,250000
2064,52,2014-07-26,68,100000
2065,52,2014-03-31,97,210000
2066,52,2011-08-20,76,20000
2067,52,2017-08-18,72,50000
2070,52,2019-09-30,34,10000
2071,52,2015-04-20,38,40000
2072,52,2013-12-07,80,240000
2073,52,2017-12-04,24,340000
2074,52,2011-09-11,56,220000
2075,52,2011-01-03,54,120000
2077,52,2018-08-12,65,320000
2078,52,2013-02-26,74,160000
2080,52,2017-09-02,37,110000
2081,52,2011-02-28,6,300000
2082,52,2013-10-16,25,20000
2083,52,2011-11-11,16,260000
2087,52,2016-12-10,2,50000
2089,52,2016-12-19,64,30000
2090,52,2011-08-28,76,40000
2091,52,2015-11-07,24,20000
2092,52,2014-07-21,77,340000
2096,52,2011-01-17,35,280000
2097,52,2014-11-02,71,40000
2098,52,2017-08-07,5,30000
2099,52,2017-08-23,49,30000
2103,52,2013-01-27,17,0
2108,52,2016-04-11,23,390000
2110,52,2015-05-05,61,50000
2113,52,2015-09-14,61,60000
2115,52,2019-10-20,18,130000
2116,52,2013-03-11,55,340000
2118,52,2018-12-16,18,60000
2119,52,2016-11-20,46,10000
2121,52,2014-01-04,11,160000
2124,52,2018-03-14,85,70000
2128,52,2014-11-07,27,160000
2130,52,2018-08-31,37,80000
2131,52,2013-07-19,60,0
2134,52,2018-01-10,46,180000
2136,52,2017-05-31,92,180000
2137,52,2011-12-18,28,60000
2138,52,2018-05-13,16,0
2140,52,2018-08-15,23,30000
2142,52,2018-02-25,18,200000
2143,52,2017-09-23,83,20000
2146,52,2018-12-23,8,180000
2147,52,2012-06-11,73,30000
2148,52,2016-05-07,2,120000
2150,52,2018-08-19,11,50000
2151,52,2019-05-18,2,40000
2152,52,2016-02-24,82,390000
2154,52,2017-05-10,28,80000
2158,52,2017-10-06,54,30000
2160,52,2018-12-30,5,110000
2162,52,2019-10-19,70,200000
2163,52,2018-08-07,12,60000
2166,52,2019-10-24,4,80000
2167,52,2016-08-02,20,130000
2174,52,2012-10-08,91,260000
2177,52,2018-05-23,12,90000
2179,52,2012-04-25,93,210000
2181,52,2011-08-04,73,110000
2191,52,2017-08-04,100,20000
2193,52,2020-01-06,49,90000
2194,52,2016-08-10,75,20000
2200,52,2019-04-17,16,70000
2202,52,2015-10-20,27,290000
2204,52,2011-04-23,57,160000
2206,52,2019-08-16,8,20000
2211,52,2012-07-14,5,70000
2213,52,2016-09-29,40,10000
2215,52,2019-11-21,16,10000
2218,52,2011-02-10,79,250000
2219,52,2016-12-12,16,340000
2223,52,2011-02-15,3,130000
2226,52,2013-08-13,11,10000
