Date,RentedBikeCount,Forecast,Temperature,Humidity,WindSpeed,RainfallNo0s,Season,RainfallCorrected,Weekday,HighBikeCount,RainfallTransform
2018-06-06,351,Normal,18.5,73,1.1,,Summer,0.0,Wednesday,False,
2018-05-13,2023,Silver,17.6,73,2.0,,Spring,0.0,Sunday,True,
2018-08-06,546,Normal,28.3,83,1.1,,Summer,0.0,Monday,True,
2018-10-12,1110,Normal,15.8,36,1.5,,Fall,0.0,Friday,True,
2018-03-17,157,Normal,1.8,59,0.7,,Spring,0.0,Saturday,False,
2018-09-06,963,Normal,22.5,83,0.5,,Fall,0.0,Thursday,True,
2018-01-20,232,Normal,0.5,48,2.4,,Winter,0.0,Saturday,False,
2018-04-01,983,Normal,16.9,81,1.9,,Spring,0.0,Sunday,True,
2018-07-11,2328,Gold,28.2,72,1.6,,Summer,0.0,Wednesday,True,
2018-06-02,1044,Silver,25.5,33,1.1,,Summer,0.0,Saturday,True,
2018-07-15,1847,Silver,31.2,62,2.1,,Summer,0.0,Sunday,True,
2018-08-20,193,Normal,26.2,65,1.1,,Summer,0.0,Monday,False,
2018-03-12,604,Normal,14.8,43,1.0,,Spring,0.0,Monday,True,
2018-09-17,1092,Silver,26.7,40,3.3,,Fall,0.0,Monday,True,
2018-10-12,1996,Gold,6.0,64,1.1,,Fall,0.0,Friday,True,
2018-05-07,185,Normal,14.4,85,0.8,,Spring,0.0,Monday,False,
2018-10-18,1878,Silver,14.9,49,2.1,,Fall,0.0,Thursday,True,
2018-01-19,468,Normal,3.0999999999999996,34,3.1,,Winter,0.0,Friday,False,
2018-01-23,45,Normal,-10.5,49,4.3,,Winter,0.0,Tuesday,False,
2018-05-28,1258,Silver,28.4,43,3.1,,Spring,0.0,Monday,True,
2018-11-03,0,Normal,8.5,61,0.2,,Fall,0.0,Saturday,False,
2018-03-01,190,Normal,6.0,52,3.4,,Spring,0.0,Thursday,False,
2018-11-07,848,Silver,15.4,72,1.1,,Fall,0.0,Wednesday,True,
2018-06-08,3309,Gold,26.2,54,2.2,,Summer,0.0,Friday,True,
2018-04-29,485,Normal,12.2,50,0.8,,Spring,0.0,Sunday,False,
2018-03-27,527,Normal,12.4,74,1.5,,Spring,0.0,Tuesday,True,
2018-04-01,453,Normal,11.7,74,0.5,,Spring,0.0,Sunday,False,
2018-01-21,115,Normal,-4.6,53,0.5,,Winter,0.0,Sunday,False,
2018-06-02,989,Normal,20.2,57,0.4,,Summer,0.0,Saturday,True,
2018-11-18,165,Normal,2.5,49,0.4,,Fall,0.0,Sunday,False,
2018-01-02,295,Normal,0.5,22,3.0,,Winter,0.0,Tuesday,False,
2018-08-19,972,Silver,33.4,31,1.2,,Summer,0.0,Sunday,True,
2018-04-05,18,Normal,8.3,81,2.0,0.1,Spring,0.1,Thursday,False,-2.3025850929940455
2018-04-06,719,Normal,6.9,83,2.2,,Spring,0.0,Friday,True,
2018-01-30,214,Normal,-12.3,57,0.9,,Winter,0.0,Tuesday,False,
2018-10-15,1377,Silver,14.8,83,1.5,,Fall,0.0,Monday,True,
2018-04-03,1223,Silver,17.0,83,3.2,,Spring,0.0,Tuesday,True,
2018-05-20,2310,Silver,22.4,23,2.4,,Spring,0.0,Sunday,True,
2018-03-19,38,Normal,6.7,84,0.8,,Spring,0.0,Monday,False,
2018-11-30,474,Normal,1.8,62,1.6,,Fall,0.0,Friday,False,
2018-11-18,645,Normal,7.6,35,0.8,,Fall,0.0,Sunday,True,
2018-02-02,267,Normal,-8.4,62,1.5,,Winter,0.0,Friday,False,
2018-08-19,1395,Silver,33.3,32,2.4,,Summer,0.0,Sunday,True,
2018-01-21,383,Normal,2.8000000000000007,20,1.3,,Winter,0.0,Sunday,False,
2018-07-15,803,Normal,30.1,58,1.6,,Summer,0.0,Sunday,True,
2018-08-30,99,Normal,24.9,92,2.2,0.5,Summer,0.5,Thursday,False,-0.6931471805599453
2018-03-25,626,Normal,12.7,45,1.3,,Spring,0.0,Sunday,True,
2018-07-08,267,Normal,17.8,58,1.1,,Summer,0.0,Sunday,False,
2018-02-28,9,Normal,14.2,89,2.5,,Winter,0.0,Wednesday,False,
2018-09-19,0,Normal,19.7,70,0.5,,Fall,0.0,Wednesday,False,
2018-01-14,353,Normal,3.5999999999999996,50,0.9,,Winter,0.0,Sunday,False,
2018-07-24,874,Normal,29.6,61,1.0,,Summer,0.0,Tuesday,True,
2018-05-04,1266,Normal,18.8,31,4.9,,Spring,0.0,Friday,True,
2018-05-29,721,Normal,20.3,55,1.1,,Spring,0.0,Tuesday,True,
2018-09-04,2212,Silver,22.9,55,3.0,,Fall,0.0,Tuesday,True,
2018-10-25,779,Normal,13.4,53,1.1,,Fall,0.0,Thursday,True,
2018-06-12,2579,Gold,21.6,62,3.3,,Summer,0.0,Tuesday,True,
2018-08-27,38,Normal,20.5,97,0.4,3.0,Summer,3.0,Monday,False,1.0986122886681098
2018-01-19,331,Normal,-0.5,52,0.8,,Winter,0.0,Friday,False,
2018-07-05,1105,Silver,28.2,71,1.7,,Summer,0.0,Thursday,True,
2018-11-16,1956,Silver,9.9,74,2.6,,Fall,0.0,Friday,True,
2018-07-02,26,Normal,21.4,97,0.6,2.5,Summer,2.5,Monday,False,0.9162907318741551
2018-02-12,236,Normal,-10.5,35,1.1,,Winter,0.0,Monday,False,
2018-02-15,148,Normal,-1.4000000000000004,27,2.2,,Winter,0.0,Thursday,False,
2018-09-01,1075,Normal,23.2,83,0.5,,Fall,0.0,Saturday,True,
2018-02-21,159,Normal,6.0,34,3.4,,Winter,0.0,Wednesday,False,
2017-12-02,388,Normal,0.9000000000000004,49,1.8,,Winter,0.0,Saturday,False,
2018-03-10,74,Normal,11.1,78,1.1,,Spring,0.0,Saturday,False,
2018-01-09,262,Normal,-3.7,45,2.4,,Winter,0.0,Tuesday,False,
2018-09-11,435,Normal,18.9,52,1.1,,Fall,0.0,Tuesday,False,
2018-02-05,433,Normal,-12.5,40,2.8,,Winter,0.0,Monday,False,
2018-05-21,1785,Silver,15.3,30,1.3,,Spring,0.0,Monday,True,
2018-09-22,1502,Silver,19.4,55,0.8,,Fall,0.0,Saturday,True,
2018-01-07,122,Normal,-6.3,53,1.1,,Winter,0.0,Sunday,False,
2018-09-16,464,Normal,21.9,88,1.6,,Fall,0.0,Sunday,False,
2018-02-09,78,Normal,-6.2,48,0.7,,Winter,0.0,Friday,False,
2017-12-15,68,Normal,-8.5,64,0.9,,Winter,0.0,Friday,False,
2017-12-25,272,Normal,-0.5999999999999996,27,2.0,,Winter,0.0,Monday,False,
2018-10-01,1057,Normal,13.4,69,3.7,,Fall,0.0,Monday,True,
2018-09-08,1505,Silver,26.1,32,3.0,,Fall,0.0,Saturday,True,
2017-12-28,554,Normal,-5.7,30,0.6,,Winter,0.0,Thursday,True,
2018-01-19,93,Normal,-1.5999999999999996,43,1.7,,Winter,0.0,Friday,False,
2018-04-19,520,Normal,9.8,44,1.4,,Spring,0.0,Thursday,True,
2018-04-09,140,Normal,2.8,87,0.8,,Spring,0.0,Monday,False,
2018-02-19,139,Normal,8.6,46,0.3,,Winter,0.0,Monday,False,
2018-06-25,424,Normal,22.3,80,0.8,,Summer,0.0,Monday,False,
2018-10-02,0,Normal,11.2,69,0.9,,Fall,0.0,Tuesday,False,
2018-04-22,136,Normal,14.8,38,0.6,,Spring,0.0,Sunday,False,
2018-07-18,266,Normal,24.3,83,0.7,,Summer,0.0,Wednesday,False,
2018-05-20,1013,Silver,18.7,30,1.9,,Spring,0.0,Sunday,True,
2018-02-02,187,Normal,-5.1,43,1.2,,Winter,0.0,Friday,False,
2018-05-07,1912,Silver,20.9,61,2.7,,Spring,0.0,Monday,True,
2018-06-27,980,Normal,22.3,83,2.6,,Summer,0.0,Wednesday,True,
2018-01-02,139,Normal,-4.2,67,0.4,,Winter,0.0,Tuesday,False,
2018-07-03,349,Normal,23.2,98,0.2,0.5,Summer,0.5,Tuesday,False,-0.6931471805599453
2018-08-25,886,Silver,23.0,82,2.1,,Summer,0.0,Saturday,True,
2018-09-28,0,Normal,15.3,59,1.6,,Fall,0.0,Friday,False,
2017-12-26,293,Normal,-3.8,52,2.9,,Winter,0.0,Tuesday,False,
2018-03-07,49,Normal,12.6,61,1.7,,Spring,0.0,Wednesday,False,
2018-06-14,94,Normal,19.4,97,0.9,,Summer,,Thursday,False,
2017-12-22,99,Normal,-1.5999999999999996,76,0.5,,Winter,0.0,Friday,False,
2018-03-06,556,Normal,11.2,62,0.8,,Spring,0.0,Tuesday,True,
2018-01-05,75,Normal,-6.1,55,1.5,,Winter,0.0,Friday,False,
2018-08-23,711,Silver,29.9,57,1.7,0.1,Summer,0.1,Thursday,True,-2.3025850929940455
2018-04-11,0,Normal,11.0,34,2.1,,Spring,0.0,Wednesday,False,
2018-11-21,697,Silver,7.7,34,0.6,,Fall,0.0,Wednesday,True,
2018-01-18,328,Normal,2.5999999999999996,42,2.4,,Winter,0.0,Thursday,False,
2018-11-22,382,Normal,2.1,39,3.2,,Fall,0.0,Thursday,False,
2018-11-25,496,Normal,4.2,82,0.9,,Fall,0.0,Sunday,False,
2018-11-29,825,Normal,1.8,37,0.9,,Fall,0.0,Thursday,True,
2018-10-19,1018,Normal,11.7,70,1.7,,Fall,0.0,Friday,True,
2018-05-07,994,Normal,17.5,69,1.5,,Spring,0.0,Monday,True,
2018-10-05,17,Normal,17.2,95,1.6,2.5,Fall,2.5,Friday,False,0.9162907318741551
2018-05-21,1483,Silver,23.4,36,2.8,,Spring,0.0,Monday,True,
2018-10-15,504,Normal,11.2,81,0.2,,Fall,0.0,Monday,True,
2018-09-09,803,Normal,20.4,51,1.8,,Fall,0.0,Sunday,True,
2018-01-09,52,Normal,-6.1,48,3.2,,Winter,0.0,Tuesday,False,
2018-07-09,206,Normal,21.4,63,1.5,,Summer,0.0,Monday,False,
2018-01-01,298,Silver,2.6999999999999993,24,2.1,,Winter,0.0,Monday,False,
2017-12-19,122,Normal,-2.0,73,2.3,,Winter,0.0,Tuesday,False,
2018-02-16,189,Normal,2.3000000000000007,38,3.8,,Winter,0.0,Friday,False,
2018-02-24,233,Normal,11.1,32,1.4,,Winter,0.0,Saturday,False,
2018-10-15,1773,Silver,19.3,49,2.8,,Fall,0.0,Monday,True,
2018-06-30,1311,Silver,27.8,71,0.9,,Summer,0.0,Saturday,True,
2018-03-15,466,Normal,26.0,69,2.4,,Spring,0.0,Thursday,False,
2018-08-20,255,Normal,26.1,65,0.6,,Summer,0.0,Monday,False,
2018-09-06,1186,Normal,23.5,72,0.5,,Fall,0.0,Thursday,True,
2018-03-23,682,Normal,10.9,36,2.1,,Spring,0.0,Friday,True,
2018-06-18,915,Normal,27.3,45,2.4,,Summer,0.0,Monday,True,
2018-03-31,642,Normal,12.6,57,0.9,,Spring,0.0,Saturday,True,
2018-06-12,1202,Silver,24.0,51,1.8,,Summer,0.0,Tuesday,True,
2018-08-14,1705,Silver,31.8,59,0.9,,Summer,0.0,Tuesday,True,
2018-08-01,875,Silver,30.5,68,1.9,,Summer,0.0,Wednesday,True,
2018-04-23,6,Normal,9.2,95,2.3,2.5,Spring,2.5,Monday,False,0.9162907318741551
2017-12-09,76,Normal,-6.1,53,0.9,,Winter,0.0,Saturday,False,
2018-03-06,504,Normal,18.5,34,1.9,,Spring,0.0,Tuesday,True,
2018-08-06,219,Normal,28.6,81,1.1,,Summer,0.0,Monday,False,
2018-10-12,940,Normal,9.8,66,0.5,,Fall,0.0,Friday,True,
2018-03-12,603,Normal,24.9,34,2.8,,Spring,0.0,Monday,True,
2018-04-01,737,Silver,16.7,55,2.1,,Spring,0.0,Sunday,True,
2018-09-12,462,Normal,19.0,56,0.9,,Fall,0.0,Wednesday,False,
2018-05-26,1441,Silver,27.8,31,2.0,,Spring,0.0,Saturday,True,
2017-12-09,351,Normal,-1.0,45,1.1,,Winter,0.0,Saturday,False,
2018-11-01,147,Normal,3.6,70,0.8,,Fall,0.0,Thursday,False,
2018-07-14,1078,Normal,30.7,59,2.3,,Summer,0.0,Saturday,True,
2018-02-20,172,Normal,9.5,76,1.6,,Winter,0.0,Tuesday,False,
2018-02-13,70,Normal,-7.2,61,1.3,,Winter,0.0,Tuesday,False,
2018-10-06,1459,Silver,17.7,78,0.3,,Fall,0.0,Saturday,True,
2018-04-27,1253,Silver,22.7,29,1.6,,Spring,0.0,Friday,True,
2018-08-17,820,Normal,31.3,30,2.1,,Summer,0.0,Friday,True,
2018-10-20,784,Normal,7.8,70,1.4,,Fall,0.0,Saturday,True,
2018-07-23,2112,Silver,32.6,58,3.2,,Summer,0.0,Monday,True,
2018-05-16,97,Normal,22.8,93,3.1,4.0,Spring,4.0,Wednesday,False,1.3862943611198906
2017-12-28,257,Normal,-6.0,31,0.5,,Winter,0.0,Thursday,False,
2018-09-24,754,Normal,20.3,34,2.6,,Fall,0.0,Monday,True,
2018-02-21,63,Normal,6.0,35,1.8,,Winter,0.0,Wednesday,False,
2018-03-31,1025,Normal,15.3,41,2.0,,Spring,0.0,Saturday,True,
2018-06-19,369,Normal,19.9,69,1.4,,Summer,0.0,Tuesday,False,
2018-02-05,20,Normal,-12.7,51,1.2,,Winter,0.0,Monday,False,
2018-10-01,1429,Silver,13.1,58,2.1,,Fall,0.0,Monday,True,
2018-06-05,974,Normal,26.8,37,1.6,,Summer,0.0,Tuesday,True,
2018-09-14,1869,Normal,25.0,61,1.1,,Fall,0.0,Friday,True,
2018-01-05,281,Normal,-4.8,53,1.3,,Winter,0.0,Friday,False,
2017-12-24,132,Normal,0.09999999999999964,68,4.4,,Winter,0.0,Sunday,False,
2017-12-21,58,Normal,-4.6,91,1.2,,Winter,0.0,Thursday,False,
2018-04-12,269,Normal,8.1,45,1.0,,Spring,0.0,Thursday,False,
2018-10-05,29,Normal,16.1,89,2.4,1.5,Fall,1.5,Friday,False,0.4054651081081644
2018-06-09,2355,Silver,28.2,39,2.9,,Summer,0.0,Saturday,True,
2018-11-15,1123,Silver,15.4,34,1.4,,Fall,0.0,Thursday,True,
2018-10-14,1662,Silver,16.2,58,2.4,,Fall,0.0,Sunday,True,
2018-09-18,0,Normal,18.3,78,0.4,,Fall,0.0,Tuesday,False,
2018-08-17,276,Normal,22.1,54,1.6,,Summer,0.0,Friday,False,
2018-06-30,933,Normal,25.1,73,0.9,,Summer,0.0,Saturday,True,
2018-01-22,31,Normal,-1.0,32,0.4,,Winter,0.0,Monday,False,
2018-09-02,610,Silver,22.0,60,1.2,,Fall,0.0,Sunday,True,
2018-06-13,2088,Gold,26.6,50,2.4,,Summer,0.0,Wednesday,True,
2018-08-26,725,Normal,24.2,64,1.2,,Summer,0.0,Sunday,True,
2018-03-28,494,Normal,14.7,62,2.9,,Spring,0.0,Wednesday,False,
2018-05-12,20,Normal,12.0,87,1.0,1.0,Spring,1.0,Saturday,False,0.0
2018-01-01,218,Normal,-0.1999999999999993,34,1.9,,Winter,0.0,Monday,False,
2018-10-23,1423,Normal,11.0,78,0.8,,Fall,0.0,Tuesday,True,
2018-07-17,786,Normal,31.8,49,3.5,,Summer,0.0,Tuesday,True,
2018-08-30,214,Normal,24.7,94,2.8,,Summer,0.0,Thursday,False,
2018-07-06,1075,Normal,23.5,65,1.9,,Summer,0.0,Friday,True,
2018-06-15,403,Normal,20.1,67,1.1,0.1,Summer,0.1,Friday,False,-2.3025850929940455
2018-01-03,67,Normal,-7.4,47,2.4,,Winter,0.0,Wednesday,False,
2018-11-06,0,Normal,9.1,81,0.0,,Fall,0.0,Tuesday,False,
2018-07-17,1940,Silver,27.2,70,1.9,,Summer,0.0,Tuesday,True,
2018-02-26,555,Normal,19.5,31,3.1,,Winter,0.0,Monday,True,
2018-04-26,239,Normal,11.3,66,1.0,,Spring,0.0,Thursday,False,
2018-01-13,131,Normal,-5.4,81,0.7,,Winter,0.0,Saturday,False,
2017-12-02,70,Normal,-5.3,82,2.1,,Winter,0.0,Saturday,False,
2018-07-24,2300,Silver,34.9,53,2.2,,Summer,0.0,Tuesday,True,
2018-11-03,0,Normal,16.7,45,2.2,,Fall,0.0,Saturday,False,
2018-07-21,1731,Silver,30.2,54,1.8,,Summer,0.0,Saturday,True,
2018-06-01,306,Normal,17.8,75,1.0,,Summer,0.0,Friday,False,
2018-06-24,1801,Silver,23.9,72,0.8,,Summer,0.0,Sunday,True,
2018-07-06,558,Normal,22.8,65,1.8,,Summer,0.0,Friday,True,
2018-06-21,1473,Silver,28.5,42,3.1,,Summer,0.0,Thursday,True,
2018-04-13,167,Normal,9.9,27,1.3,,Spring,0.0,Friday,False,
2018-03-23,95,Normal,2.2,79,0.8,,Spring,0.0,Friday,False,
2018-05-14,2906,Gold,23.6,48,3.1,,Spring,0.0,Monday,True,
2018-06-09,732,Normal,19.4,84,0.7,,Summer,0.0,Saturday,True,
2018-03-05,865,Normal,20.0,43,1.4,,Spring,0.0,Monday,True,
2018-02-26,483,Normal,14.3,32,1.7,,Winter,0.0,Monday,False,
2018-07-01,25,Normal,22.1,89,0.5,0.5,Summer,0.5,Sunday,False,-0.6931471805599453
2018-04-27,140,Normal,10.2,65,1.5,,Spring,0.0,Friday,False,
2018-07-24,1834,Silver,31.1,63,2.0,,Summer,0.0,Tuesday,True,
2018-03-04,239,Normal,19.8,90,0.8,,Spring,0.0,Sunday,False,
2018-09-22,458,Normal,18.8,90,1.0,,Fall,0.0,Saturday,False,
2018-02-18,38,Normal,5.9,30,1.1,,Winter,0.0,Sunday,False,
2018-09-25,667,Normal,18.0,44,1.3,,Fall,0.0,Tuesday,True,
2018-11-24,298,Normal,3.0,82,1.7,,Fall,0.0,Saturday,False,
2017-12-12,250,Normal,-6.8,30,2.8,,Winter,0.0,Tuesday,False,
2018-06-24,870,Silver,27.1,52,2.1,,Summer,0.0,Sunday,True,
2018-04-15,475,Normal,7.8,78,1.8,,Spring,0.0,Sunday,False,
2018-10-05,47,Normal,16.3,85,1.8,1.2,Fall,1.2,Friday,False,0.1823215567939546
2018-01-28,67,Normal,-8.7,49,1.8,,Winter,0.0,Sunday,False,
2018-02-10,277,Normal,-1.9000000000000004,19,5.0,,Winter,0.0,Saturday,False,
2018-08-24,286,Normal,26.0,77,2.2,,Summer,0.0,Friday,False,
2018-05-01,1639,Silver,23.1,61,2.5,,Spring,0.0,Tuesday,True,
2018-02-15,112,Normal,-4.0,38,1.0,,Winter,0.0,Thursday,False,
2018-01-15,303,Normal,2.9000000000000004,86,1.7,0.2,Winter,0.2,Monday,False,-1.6094379124341003
2018-08-10,1198,Silver,30.4,58,1.4,,Summer,0.0,Friday,True,
2018-05-05,252,Normal,12.1,51,1.6,,Spring,0.0,Saturday,False,
2018-01-13,168,Normal,-7.5,45,0.5,,Winter,0.0,Saturday,False,
2018-02-08,270,Normal,-9.5,55,1.0,,Winter,0.0,Thursday,False,
2018-02-22,346,Normal,12.9,65,2.3,,Winter,0.0,Thursday,False,
2018-09-29,1071,Normal,20.8,52,1.5,,Fall,0.0,Saturday,True,
2018-03-07,799,Normal,18.9,44,2.3,,Spring,0.0,Wednesday,True,
2018-04-14,122,Normal,8.9,94,1.3,0.5,Spring,0.5,Saturday,False,-0.6931471805599453
2018-03-27,563,Normal,18.6,46,2.1,,Spring,0.0,Tuesday,True,
2018-08-18,1979,Gold,30.1,37,2.1,,Summer,0.0,Saturday,True,
2018-01-07,236,Normal,0.1999999999999993,39,0.6,,Winter,0.0,Sunday,False,
2018-04-03,696,Normal,19.0,67,1.9,,Spring,0.0,Tuesday,True,
2018-04-09,799,Normal,10.4,44,1.7,,Spring,0.0,Monday,True,
2018-04-08,224,Normal,2.4,46,1.7,,Spring,0.0,Sunday,False,
2018-04-02,1779,Silver,19.1,60,3.4,,Spring,0.0,Monday,True,
2018-02-01,268,Normal,0.09999999999999964,26,2.1,,Winter,0.0,Thursday,False,
2018-10-14,556,Normal,7.5,72,1.1,,Fall,0.0,Sunday,True,
2017-12-20,204,Normal,-5.2,51,1.1,,Winter,0.0,Wednesday,False,
2018-02-19,388,Normal,11.8,63,1.2,,Winter,0.0,Monday,False,
2018-08-21,2169,Gold,27.7,69,1.6,,Summer,0.0,Tuesday,True,
2018-06-22,1284,Silver,24.2,47,1.2,,Summer,0.0,Friday,True,
2018-02-10,79,Normal,0.9000000000000004,74,1.2,,Winter,0.0,Saturday,False,
2018-07-12,1163,Silver,28.0,76,2.3,,Summer,0.0,Thursday,True,
2018-04-14,203,Normal,8.6,88,3.2,,Spring,0.0,Saturday,False,
2018-03-28,150,Normal,10.9,79,0.8,,Spring,0.0,Wednesday,False,
2018-05-29,1592,Silver,23.6,66,4.2,,Spring,0.0,Tuesday,True,
2018-09-01,1678,Silver,30.5,41,1.4,,Fall,0.0,Saturday,True,
2018-01-04,38,Normal,-8.5,55,1.3,,Winter,0.0,Thursday,False,
2018-04-06,9,Normal,6.8,97,2.2,2.0,Spring,2.0,Friday,False,0.6931471805599453
2018-11-28,128,Normal,3.9,26,2.4,,Fall,0.0,Wednesday,False,
2018-04-12,144,Normal,7.1,57,0.8,,Spring,0.0,Thursday,False,
2018-03-22,999,Silver,9.6,38,3.2,,Spring,0.0,Thursday,True,
2018-09-18,0,Normal,18.7,76,0.5,,Fall,0.0,Tuesday,False,
2018-02-17,20,Normal,4.8,28,2.5,,Winter,0.0,Saturday,False,
2018-05-18,116,Normal,19.0,97,1.5,1.0,Spring,1.0,Friday,False,0.0
2018-10-18,694,Normal,9.2,64,0.7,,Fall,0.0,Thursday,True,
2018-09-07,3154,Gold,24.4,34,2.4,,Fall,0.0,Friday,True,
2018-11-21,474,Normal,6.7,47,2.4,,Fall,0.0,Wednesday,False,
2018-07-30,1552,Silver,32.5,50,1.2,,Summer,0.0,Monday,True,
2018-04-03,1173,Normal,19.7,58,3.7,,Spring,0.0,Tuesday,True,
2018-05-24,1678,Silver,18.6,54,2.3,,Spring,0.0,Thursday,True,
2018-05-06,1737,Silver,20.2,62,1.1,,Spring,0.0,Sunday,True,
2018-03-02,396,Normal,11.0,34,1.4,,Spring,0.0,Friday,False,
2018-08-26,1276,Silver,22.5,65,1.1,,Summer,0.0,Sunday,True,
2018-11-29,195,Normal,1.9,33,0.9,,Fall,0.0,Thursday,False,
2018-10-24,1126,Silver,16.8,48,1.6,,Fall,0.0,Wednesday,True,
2018-09-12,1551,Silver,16.8,61,1.3,,Fall,0.0,Wednesday,True,
2018-02-19,646,Normal,8.8,51,0.8,,Winter,0.0,Monday,True,
2018-11-30,837,Silver,7.2,23,1.5,,Fall,0.0,Friday,True,
2018-01-28,217,Normal,-2.9000000000000004,23,4.3,,Winter,0.0,Sunday,False,
2018-09-08,956,Normal,19.9,51,0.6,,Fall,0.0,Saturday,True,
2018-11-20,699,Normal,7.5,29,1.3,,Fall,0.0,Tuesday,True,
2018-10-20,522,Normal,10.1,78,0.1,,Fall,0.0,Saturday,True,
2018-07-16,745,Normal,33.4,44,3.1,,Summer,0.0,Monday,True,
2018-08-24,355,Normal,25.8,81,3.2,,Summer,0.0,Friday,False,
2018-03-13,912,Normal,23.5,81,2.8,,Spring,0.0,Tuesday,True,
2018-03-12,106,Normal,13.3,53,0.4,,Spring,0.0,Monday,False,
2017-12-30,52,Normal,-2.1999999999999993,81,0.8,,Winter,0.0,Saturday,False,
2018-10-06,2012,Silver,20.5,66,1.2,,Fall,0.0,Saturday,True,
2018-04-04,355,Normal,15.0,96,2.1,0.1,Spring,0.1,Wednesday,False,-2.3025850929940455
2018-06-22,413,Normal,19.3,85,1.6,,Summer,0.0,Friday,False,
2018-04-18,1738,Gold,17.8,26,3.3,,Spring,0.0,Wednesday,True,
2018-11-22,644,Normal,5.1,21,3.2,,Fall,0.0,Thursday,True,
2018-07-24,649,Normal,35.8,49,2.8,,Summer,0.0,Tuesday,True,
2018-09-27,207,Normal,13.9,60,0.6,,Fall,0.0,Thursday,False,
2018-08-20,1285,Silver,25.4,60,1.4,,Summer,0.0,Monday,True,
2018-01-09,265,Normal,-2.8000000000000007,45,3.7,,Winter,0.0,Tuesday,False,
2018-04-21,122,Normal,13.0,70,0.5,,Spring,0.0,Saturday,False,
2018-09-27,2129,Gold,14.8,51,1.1,,Fall,0.0,Thursday,True,
2018-10-27,658,Normal,6.3,52,1.8,,Fall,0.0,Saturday,True,
2017-12-07,402,Normal,-3.2,46,2.2,,Winter,0.0,Thursday,False,
2018-07-28,863,Normal,28.2,83,1.3,,Summer,0.0,Saturday,True,
2018-10-13,1381,Normal,14.8,47,1.3,,Fall,0.0,Saturday,True,
2017-12-25,244,Normal,-2.5,33,3.8,,Winter,0.0,Monday,False,
2018-11-08,50,Normal,10.8,87,1.7,,Fall,0.0,Thursday,False,
2018-04-18,1918,Silver,16.6,33,3.4,,Spring,0.0,Wednesday,True,
2018-03-02,135,Normal,3.6,50,1.5,,Spring,0.0,Friday,False,
2018-08-18,1965,Silver,27.6,46,1.2,,Summer,0.0,Saturday,True,
2018-08-07,273,Normal,27.1,69,0.9,,Summer,0.0,Tuesday,False,
2018-06-02,560,Normal,18.1,59,0.6,,Summer,0.0,Saturday,True,
2018-10-18,1473,Silver,18.5,40,1.8,,Fall,0.0,Thursday,True,
2017-12-13,41,Normal,-12.4,58,1.3,,Winter,0.0,Wednesday,False,
2018-11-08,56,Normal,10.6,94,2.1,2.0,Fall,2.0,Thursday,False,0.6931471805599453
2018-11-27,299,Normal,3.9,85,0.8,,Fall,0.0,Tuesday,False,
2018-02-16,165,Normal,0.40000000000000036,56,3.2,,Winter,0.0,Friday,False,
2017-12-19,39,Normal,-3.9000000000000004,59,1.8,,Winter,0.0,Tuesday,False,
2018-07-20,672,Normal,24.6,82,0.2,,Summer,0.0,Friday,True,
2018-05-13,83,Normal,13.8,98,2.9,,Spring,0.0,Sunday,False,
2018-10-29,1987,Silver,9.4,51,3.4,,Fall,0.0,Monday,True,
2018-02-11,19,Normal,-8.8,39,2.8,,Winter,0.0,Sunday,False,
2018-08-27,2153,Silver,24.8,83,0.8,,Summer,0.0,Monday,True,
2018-09-05,2468,Gold,25.4,55,3.2,,Fall,0.0,Wednesday,True,
2017-12-08,384,Normal,-4.3,34,1.5,,Winter,0.0,Friday,False,
2018-05-12,37,Normal,14.4,71,1.3,0.4,Spring,0.4,Saturday,False,-0.916290731874155
2018-07-10,1209,Normal,21.1,95,0.4,,Summer,0.0,Tuesday,True,
2018-11-12,888,Normal,12.3,37,0.8,,Fall,0.0,Monday,True,
2018-05-20,1559,Silver,19.9,33,1.4,,Spring,0.0,Sunday,True,
2018-07-28,992,Normal,29.4,78,2.1,,Summer,0.0,Saturday,True,
2018-09-16,258,Normal,22.6,89,0.6,0.2,Fall,0.2,Sunday,False,-1.6094379124341003
2018-05-17,38,Normal,21.8,98,0.6,2.5,Spring,2.5,Thursday,False,0.9162907318741551
2018-02-16,68,Normal,-6.4,38,0.7,,Winter,0.0,Friday,False,
2018-06-14,175,Normal,19.1,96,0.6,1.5,Summer,1.5,Thursday,False,0.4054651081081644
2018-04-18,1003,Normal,11.3,42,1.6,,Spring,0.0,Wednesday,True,
2018-10-15,1659,Silver,15.9,81,2.8,,Fall,0.0,Monday,True,
2018-01-05,343,Normal,0.40000000000000036,41,2.0,,Winter,0.0,Friday,False,
2018-10-23,726,Normal,11.6,61,0.7,,Fall,0.0,Tuesday,True,
2018-03-15,10,Normal,24.4,96,0.7,8.0,Spring,8.0,Thursday,False,2.0794415416798357
2018-11-04,259,Normal,5.8,79,1.0,,Fall,0.0,Sunday,False,
2018-02-13,285,Normal,-6.9,52,1.4,,Winter,0.0,Tuesday,False,
2018-08-24,578,Normal,24.4,86,1.7,,Summer,0.0,Friday,True,
2018-03-05,637,Normal,20.3,43,2.5,,Spring,0.0,Monday,True,
2018-02-01,37,Normal,-8.1,56,1.8,,Winter,0.0,Thursday,False,
