product,country,date,sales,expenses
j,Germany,2020-05-01,913.2035287764986,711.4177174747399
f,Germany,2020-02-20,910.5439306266269,651.230498728123
i,Canada,2020-12-07,934.015465009986,702.567281252182
b,Germany,2020-11-22,917.1893610928414,734.9871323702786
j,Canada,2020-10-26,924.9547908944808,722.0860608363714
j,japan,2020-02-10,887.3937096071885,659.1938714862262
b,japan,2020-01-01,912.4378656665074,690.5048567110063
f,japan,2020-03-12,921.7666817545243,717.2641815684607
h,Canada,2020-03-02,924.0842014285511,737.4461296248531
b,japan,2020-01-10,930.6330491664831,684.191126249804
a,Canada,2020-12-19,930.0624263966052,701.7668972239999
a,Canada,2020-07-12,951.9589431485892,682.865059126893
g,US,2020-03-13,921.9948227128511,765.1865130999131
d,Germany,2020-02-10,894.9929718458836,738.4837592089743
e,japan,2020-10-10,940.6367359687578,705.1097071502428
c,US,2020-06-22,929.7859537005678,770.6388608300994
g,Canada,2020-12-14,913.4696910531468,713.6410871674183
d,japan,2020-07-26,925.0833284157694,699.9532230773361
g,US,2020-08-27,912.5583862603896,725.1440890164279
a,Canada,2020-04-01,927.8472002410497,746.4468774995636
a,Canada,2020-12-14,914.3885036744614,729.6606662914918
a,japan,2020-01-23,892.0518555614364,735.1409804600245
d,japan,2020-11-09,919.4756087857379,747.7335675351336
b,Canada,2020-05-10,958.2158531923258,712.3061808238693
g,japan,2020-08-11,950.1060208035019,679.8495606442455
e,US,2020-06-14,924.4791960593789,716.5439325154434
a,japan,2020-06-28,901.5493278072624,745.9821400715001
h,japan,2020-11-01,921.6895304917763,665.9013322928422
b,Canada,2020-02-21,909.4453910277889,716.4103722613914
b,Germany,2020-08-07,917.3913884244869,704.1748297785756
a,Germany,2020-04-22,924.4799576104004,656.147008705775
i,US,2020-03-12,893.5150131463207,696.2347953616636
e,japan,2020-10-31,906.9697977029762,758.3162192382472
h,japan,2020-08-09,898.6699167281158,675.0612436552353
h,US,2020-01-30,953.6737416275633,724.1657661552678
a,US,2020-11-04,881.3161648408411,731.818672598603
i,US,2020-07-22,900.040069368114,734.9051608699879
c,US,2020-07-05,915.8879162773212,667.8106285156813
a,japan,2020-01-28,948.8502144177019,750.0044733199813
i,US,2020-06-07,925.835251514128,724.3794686222255
g,Canada,2020-02-22,921.9565691332416,723.5939590545781
c,japan,2020-03-04,957.0418420892267,706.4863921390681
a,Canada,2020-08-02,933.6465301899375,719.398489401594
b,japan,2020-07-23,946.5490319329753,703.8747408859962
j,Germany,2020-12-31,920.8431932852727,723.3368666618716
e,Germany,2020-01-28,929.2743179575448,702.8537762943337
f,Germany,2020-02-28,909.320805523472,699.3915556168539
g,japan,2020-07-19,915.1791002003238,653.7013083208595
i,US,2020-12-08,934.8939035414797,706.8475494944338
d,US,2020-11-04,907.7142961514178,691.5999233055909
h,Germany,2020-05-27,932.6533037682749,721.4269179470756
j,US,2020-03-06,937.7633059335798,744.2906506771807
h,Germany,2020-12-10,920.7231417470256,705.9652005608964
e,US,2020-02-15,911.925317485535,705.6931671115905
f,Germany,2020-07-26,946.5274360405067,695.4697735528438
j,US,2020-07-25,924.3877076367438,724.1472578746832
c,japan,2020-04-06,915.3069493886658,714.962943448576
a,Germany,2020-07-21,920.6085133414806,702.0894270523041
c,Germany,2020-03-08,938.1558396678361,698.5022473209453
c,US,2020-06-09,969.7590942576576,711.9120209211072
h,Canada,2020-02-23,947.5784789207852,701.611167349539
f,Germany,2020-11-02,923.9471596520495,716.4034889950692
g,Germany,2020-03-20,919.8813202140939,745.1775759988902
f,US,2020-08-13,902.3956228821447,707.9701591910272
h,Germany,2020-06-11,912.1152708672629,697.7962412772691
i,US,2020-05-16,955.1544095405643,759.6513366179281
e,Germany,2020-12-06,932.502788198957,710.7429860082216
d,Canada,2020-08-11,906.6418449646347,751.0384297025531
e,US,2020-12-07,958.2881683452589,669.0587020553772
h,US,2020-05-09,924.8062199006054,697.7505026472262
f,Germany,2020-02-07,909.7133320465422,672.0357366298762
e,Canada,2020-08-06,915.2736324566107,764.7893133147282
j,Germany,2020-09-17,935.7326427527371,708.2994159288108
f,US,2020-08-12,940.532184761701,761.0156919190472
j,Canada,2020-01-21,915.8277463896871,726.9485818071871
f,Germany,2020-11-24,929.8768652396467,723.0762699996259
e,US,2020-03-27,926.2106869816189,731.5225053610255
h,Germany,2020-07-09,911.6862606062812,735.007208271213
f,US,2020-09-09,911.7413363069593,733.0375074950462
h,japan,2020-03-20,923.1822993855623,702.1078006491134
b,japan,2020-01-06,928.7423673049633,700.3422413471676
d,japan,2020-09-06,934.7634733922973,731.7885555260078
h,Germany,2020-06-29,949.986609557974,692.7146721724471
b,japan,2020-02-27,922.812839182843,730.8621990787493
a,US,2020-01-24,870.758760198187,714.0850593301725
h,Germany,2020-10-30,938.3790959597051,720.807689426715
j,Germany,2020-07-27,904.6346985699797,709.2946409542658
f,japan,2020-02-14,919.5541302699356,662.5022521471309
h,japan,2020-02-21,928.4642231501022,742.2502149477184
c,Canada,2020-03-25,927.8477105830459,734.6614328804477
j,US,2020-05-19,946.2350517979497,734.0612323011917
d,Germany,2020-03-23,929.3929180214847,745.670430668476
b,Germany,2020-08-06,938.2561783025931,736.4193863108669
i,Canada,2020-03-19,911.5594228463046,716.7613222163936
g,Canada,2020-12-11,938.311371182586,744.120032199553
c,japan,2020-12-15,922.3627685467393,690.5682455273331
f,Germany,2020-03-26,947.729011478873,693.2970142456014
e,US,2020-04-20,916.7469191754013,696.9884575499874
j,US,2020-08-25,937.6658347627291,747.5764812647934
f,japan,2020-01-05,902.2585331041757,707.5273215572706
b,japan,2020-01-05,932.6640598384695,732.0145176227642
j,Canada,2020-07-05,926.8428470434959,755.1427208608342
h,japan,2020-11-11,931.999204322335,725.0525663094799
b,japan,2020-12-07,953.602867209848,706.6483455827146
i,japan,2020-09-14,919.8280633178362,679.6346341503254
c,US,2020-09-03,937.4852304606896,707.403179638492
c,Germany,2020-06-09,942.4473624371069,717.6282114143274
f,japan,2020-12-16,940.5135268501219,739.756484980809
f,US,2020-01-21,917.0433161637073,662.3161710332575
e,Canada,2020-04-01,916.4200686924843,726.6944838131375
e,US,2020-07-27,899.0276987534219,698.6177605320407
i,japan,2020-12-10,946.2466652528387,727.6968859742507
c,US,2020-07-09,893.8854600180159,690.1446123860309
g,japan,2020-05-07,900.250085019479,737.4800711532237
g,japan,2020-12-23,914.9570837342602,739.250979455113
c,Germany,2020-08-20,935.1458827167493,702.8292151551148
b,Canada,2020-04-13,929.5877744972049,729.8616345819707
b,Canada,2020-03-06,924.217987631509,691.3903969680882
c,Germany,2020-12-01,942.0827588385081,662.8554891777006
b,Canada,2020-11-24,927.0187918940331,730.0410401689677
i,Canada,2020-02-18,898.7987006502448,741.8404723346466
i,Germany,2020-09-25,916.4552494851365,716.1519967798233
h,US,2020-11-08,966.2529959665768,726.7560870327417
f,Canada,2020-05-11,915.3952353268884,685.9927137136613
d,japan,2020-03-14,928.7390473364858,697.4031271600708
d,Germany,2020-01-12,924.2291391915983,684.6816165611402
c,US,2020-06-02,952.7616473866478,672.2041262940801
a,US,2020-10-31,896.1554243287903,712.9708506453538
c,Canada,2020-02-13,895.5112087605223,678.6830787206231
d,Germany,2020-02-12,917.3814292507568,722.8472485129196
f,US,2020-03-12,937.641323726949,725.8801183869405
b,Germany,2020-01-06,943.4055117372848,731.4816157357636
i,US,2020-06-17,913.4714091341542,684.7877051270649
e,Canada,2020-03-05,944.4190998225431,733.2131750344255
d,US,2020-05-08,943.4700721951399,703.3615605781404
j,japan,2020-06-21,937.4601994894798,725.2535036787813
g,US,2020-08-03,924.8111008504129,706.5024318660968
i,Canada,2020-11-26,920.6352343565534,711.9612065039138
h,Germany,2020-11-04,913.3041725541103,733.1170212180949
d,Canada,2020-06-23,928.0865888026885,739.0977052315376
i,US,2020-07-02,934.0711970231314,759.9928612319977
g,US,2020-12-04,938.1651858939317,697.5679744281582
b,japan,2020-01-22,892.3990438840757,689.2674157191836
a,US,2020-04-24,941.4157244567949,689.339857513578
a,Canada,2020-06-22,915.6052189959223,743.4577954033923
g,Canada,2020-11-20,917.2844910800712,707.5025172229705
e,Canada,2020-04-03,942.2335284033788,695.3617461777469
i,japan,2020-05-10,937.3280841778586,699.5646007403674
j,Germany,2020-05-18,953.9985987308327,682.7684904373968
j,Germany,2020-12-05,915.3171149201737,706.1567134169413
g,Germany,2020-10-21,921.2282780277145,697.7959860067529
e,Canada,2020-03-17,920.3769144817954,740.8235484739456
b,US,2020-07-20,NA,724.069528655769
a,Germany,2020-03-04,906.7475546808116,744.0081937540384
c,Germany,2020-02-17,931.2312424682775,648.6663460433734
j,Canada,2020-08-20,909.7289464144742,712.9947571286119
d,Germany,2020-09-22,931.5610338408798,704.5146091333224
b,Germany,2020-07-08,934.2183136582543,712.7458072805739
f,US,2020-03-15,939.5177912821284,708.4656209167571
j,japan,2020-05-11,944.2405953592473,690.3681517673039
g,Canada,2020-03-18,939.654832922426,706.478926539007
a,Germany,2020-01-08,946.5018067294046,690.0566508014895
e,US,2020-01-27,937.8428721313447,671.1085291517285
i,US,2020-02-09,924.344779782865,703.1506820951734
b,Canada,2020-03-02,912.2378467709588,684.9796925789094
e,US,2020-07-17,893.6126251394729,747.6886413689391
e,US,2020-12-14,941.9813886484744,695.4329273129697
d,Germany,2020-12-01,886.4315995830136,693.7632523489448
c,Canada,2020-12-09,928.6413310595948,697.279451713726
b,japan,2020-01-31,887.583450005417,755.3745823086713
f,Canada,2020-03-14,936.6785318478327,712.7189554811687
a,Canada,2020-12-12,945.2843987095245,726.8238665962126
e,Canada,2020-02-28,938.3272316652569,734.5252205839158
i,Canada,2020-11-30,935.2687343141223,726.6751770104714
f,japan,2020-01-17,925.8307573308318,673.6582815548823
c,Canada,2020-06-14,932.7684557226111,747.9568637165545
a,japan,2020-01-30,900.54064747404,709.5508297278056
a,Germany,2020-01-22,922.799014436033,636.1128480606502
h,US,2020-12-28,943.9652839592176,749.5262660653917
a,Germany,2020-02-02,916.3349520185849,717.1237267753618
i,US,2020-11-22,944.6130116764956,752.9276834303959
a,Canada,2020-09-09,903.7422937447205,728.7562840489335
f,Canada,2020-10-25,911.2568369831132,764.9647334339497
j,Canada,2020-01-22,897.2246129776192,757.5873850682236
h,Germany,2020-06-09,922.8800635486577,729.1070083100914
g,Germany,2020-01-04,908.203917992944,693.9314348612268
f,US,2020-01-08,914.7641908480972,704.0305679455521
f,Germany,2020-06-24,897.4039667532813,739.7212067965323
d,Germany,2020-08-24,905.2687279972415,737.5053151593813
g,US,2020-02-06,901.5215418320485,680.5974506630555
a,Germany,2020-09-17,931.2504646117924,647.9711353507779
i,Canada,2020-08-24,914.7532114109898,733.4716754043186
b,US,2020-07-28,916.8257816345371,717.9534740010082
g,US,2020-11-08,934.7819347347423,673.300243402696
i,japan,2020-10-07,927.3199721699399,684.2178092759158
c,Germany,2020-06-20,917.7942543380984,725.0419642732995
d,Canada,2020-10-22,916.1606140348116,716.3004828807954
i,japan,2020-11-04,927.659504814554,689.9365161960893
g,Germany,2020-02-29,925.0956849346784,681.7233003504707
j,Canada,2020-08-11,913.9155431119885,757.7032414470914
b,Germany,2020-08-26,943.22502207719,717.8589496250728
a,Canada,2020-02-11,910.9519635922132,733.1677137726804
j,Canada,2020-02-16,893.6065075694763,697.0065044640858
a,Germany,2020-12-23,922.9173144072518,697.2258593525507
h,Germany,2020-02-02,924.1461662145089,725.3999424094852
i,US,2020-08-22,899.6243984925361,759.6693856618151
i,Germany,2020-02-29,909.8909784530612,715.4127775388237
h,Canada,2020-05-05,924.1575658389312,739.1642347530963
a,Canada,2020-08-20,911.5391702057883,693.3078598663875
d,US,2020-09-09,926.6218377514978,739.9230129085981
a,Canada,2020-10-09,935.7455197480273,715.1794950824717
e,japan,2020-06-28,926.6717154950793,737.8485640351055
f,Germany,2020-05-24,927.7601067193158,700.9383855779198
c,Germany,2020-10-08,935.2552426219893,699.622370835633
h,japan,2020-10-28,911.5756100322692,737.0649362244721
e,US,2020-09-14,926.4302219252621,728.6374156041758
b,US,2020-01-16,931.2515153802458,743.4164417566969
f,Canada,2020-06-23,921.6760302822933,707.1858225866926
g,US,2020-02-08,940.8346257884269,736.8164266690328
j,japan,2020-03-08,898.3460458177638,739.4666865070483
b,japan,2020-12-04,948.0865315005486,688.1639060101604
j,japan,2020-08-30,905.921656989851,738.454254893358
c,japan,2020-07-27,901.8918269353949,704.9224678880042
e,Canada,2020-10-03,941.3249888876535,651.151782440024
i,Germany,2020-10-10,942.2504321002214,710.298293816524
a,US,2020-11-05,933.510026061481,664.5083302871144
i,Canada,2020-06-27,929.3214340073445,695.2714616986071
a,Germany,2020-07-15,911.4204715657097,743.7274794608317
i,Canada,2020-06-05,901.2844432992953,733.250233442453
f,US,2020-12-27,957.6244694085218,722.7676689211327
f,Germany,2020-12-29,939.6452576900951,685.0154152949772
j,US,2020-11-07,899.1546015226096,729.9833623153471
i,US,2020-01-17,926.4381878120655,710.4448588804188
j,japan,2020-06-06,918.0333724877106,713.3299170537173
a,japan,2020-05-18,919.840138500626,721.1878207178854
h,japan,2020-09-25,921.5748100690801,699.9555146121409
g,Germany,2020-02-09,889.3227012553486,699.7678778618703
e,Canada,2020-01-02,908.8236765188956,700.972601924931
j,Canada,2020-10-13,945.2995796318476,713.7829461380551
i,Canada,2020-07-31,917.471214993839,738.8675583814082
g,US,2020-08-19,926.1778449885351,725.475640019453
g,US,2020-12-02,948.5305935835158,752.4962971857127
b,japan,2020-05-21,920.6410539501879,740.2270603298437
c,Canada,2020-07-30,936.0642181026067,702.7370925487093
c,Canada,2020-06-24,902.773027726228,706.5665902646805
e,US,2020-02-04,899.361270402425,701.9808909284098
j,Germany,2020-11-13,907.9155695842655,687.3247307160048
j,Germany,2020-08-16,914.9211272982183,652.3952884017045
g,US,2020-12-31,970.610253428349,743.2027555545832
j,Germany,2020-02-04,909.3479587167277,691.4778208358965
a,Canada,2020-11-07,929.9750907694312,760.7961441286902
d,Germany,2020-02-09,927.6868454050808,724.2435911079845
b,Germany,2020-08-14,927.2762804221244,690.1351978015177
d,Canada,2020-04-23,931.8026875095068,658.7991428439897
j,US,2020-08-02,930.4905686463386,703.5394809043084
j,Canada,2020-08-23,940.2765422371554,728.3104607173144
a,Germany,2020-03-12,897.437985409045,733.3225494914948
e,Canada,2020-01-24,944.6461265727286,681.742979719609
h,Canada,2020-08-11,918.8954404985969,758.119048987637
b,Canada,2020-12-22,923.4420143992493,692.3433694738467
j,US,2020-01-28,929.9396546322957,693.0842357081846
a,japan,2020-06-14,900.7482371545273,673.318515371717
h,Germany,2020-04-27,918.0126611668769,684.8463631937437
d,Germany,2020-08-25,907.1233906308065,687.9784306642251
b,Germany,2020-07-06,935.8665398764556,732.5096494945057
c,japan,2020-08-12,970.8967066674855,732.9026623449602
j,Canada,2020-08-27,932.3713848370019,752.9975657426972
h,japan,2020-11-05,943.9322161018713,645.2351094539674
f,Germany,2020-09-09,910.2443060639553,705.2587665912515
c,US,2020-12-01,893.7826367988445,694.9471966457079
f,Canada,2020-09-24,911.0304341331563,712.8938780945153
i,Canada,2020-11-20,938.0638370855589,679.8929045781085
b,Germany,2020-06-15,917.5405528360777,727.4254494773376
a,Germany,2020-05-31,919.4505878192216,715.1268618941327
b,Germany,2020-04-15,915.2144575307897,733.5764951221579
f,japan,2020-07-11,960.4937075017373,721.4455223683622
c,Germany,2020-09-06,915.9154481086163,683.2264872103632
j,US,2020-03-07,897.945421956644,714.0684739701794
b,Canada,2020-06-19,928.5626426842745,759.8743778338713
a,US,2020-09-08,937.1532789251147,707.8038588182527
j,Canada,2020-11-05,893.8208922475549,696.3805823082939
c,japan,2020-06-03,925.2949277447407,698.2804085568116
f,Germany,2020-05-27,909.9313162027405,696.0183206108768
f,Germany,2020-01-12,927.9979299391259,706.5498232153865
a,Canada,2020-04-29,923.198296592652,712.643819908283
g,Canada,2020-02-25,914.9297617254394,708.17433809797285
g,Canada,2020-06-18,934.4370536588897,711.7320930610013
c,Canada,2020-02-01,954.8015750700074,703.877173893161
h,Germany,2020-02-26,915.7533777657583,728.6390269987086
i,US,2020-04-17,906.1960204530783,700.3739887342812
c,japan,2020-02-11,927.9647357307678,704.9080510573501
d,US,2020-03-02,939.7237124277575,664.539267077037
b,Germany,2020-02-07,951.0571942842236,748.3709139804105
i,Canada,2020-12-15,916.3872871055156,790.4688149621343
i,japan,2020-03-03,925.9500309798295,715.5206870167469
c,Canada,2020-03-02,910.1027628492362,763.0761038123843
c,Canada,2020-05-31,941.3787780574563,725.8233092836929
h,US,2020-05-12,921.7065890384137,715.0176600684222
c,Canada,2020-11-09,905.0602119872098,731.0232697281691
i,Germany,2020-01-25,895.6232351286981,715.7260779411152
d,japan,2020-12-19,912.8606236633963,727.7774912708473
a,japan,2020-08-30,936.288173344757,691.3257609662556
i,Canada,2020-08-23,933.4681394563164,698.3257854945791
a,japan,2020-10-31,925.5482589917856,686.7502435067676
g,US,2020-07-12,887.2375457592165,733.0231786208758
g,Canada,2020-03-16,923.4610893885206,734.3312293769177
f,US,2020-12-23,928.3247138901652,679.8211431916061
h,US,2020-05-21,923.2949182623075,714.6264205832457
f,Canada,2020-10-05,939.8556618971855,736.3088798307466
h,Canada,2020-05-15,907.1819035393727,720.3432255996961
a,US,2020-10-19,927.0024931907466,691.7631727553165
c,japan,2020-01-16,918.185353221793,711.2944437822398
e,Germany,2020-10-17,935.0338006571642,715.494104677063
h,Germany,2020-05-24,895.1403292154246,741.7685125466342
h,US,2020-10-10,902.6753465520878,708.5821586577695
a,japan,2020-03-19,927.7261302854325,682.6482742373962
a,Canada,2020-06-24,889.4043344404322,732.6124714446694
h,US,2020-07-06,907.8971991367879,736.9499691088398
j,Germany,2020-07-22,900.1569523598512,718.82689159487
b,japan,2020-07-11,939.4737450239654,742.6021565719865
j,japan,2020-05-07,934.6791016395491,746.1119130922443
b,Canada,2020-05-18,944.1862296236936,738.1182774774103
b,Germany,2020-04-14,943.3142991901167,696.4270456368421
f,japan,2020-04-25,932.2235828923729,697.6578453839351
a,japan,2020-04-08,906.5624439469225,745.5415268860438
a,Canada,2020-05-01,904.0507020319112,681.2461495706959
c,japan,2020-03-17,932.5290356733898,667.8074181176273
b,US,2020-01-12,923.0690931722597,695.2135424978953
i,Canada,2020-01-17,890.8229437688092,689.3276509218806
j,japan,2020-12-04,933.6871729558811,676.4109111635897
f,japan,2020-10-27,929.6722264548163,696.6809364970744
d,japan,2020-10-03,920.0923396207653,713.6156401263829
d,US,2020-03-18,913.5932971428782,729.2494174146491
h,japan,2020-05-22,935.6212588770608,701.9166638532199
a,Germany,2020-10-11,918.835895314964,713.9221289513736
j,Canada,2020-05-28,951.6950262872923,795.0008651867164
g,US,2020-04-30,922.5438592364112,701.5246103160208
a,Germany,2020-07-19,957.4620755978083,743.9768213095668
d,Canada,2020-07-18,955.0332945002403,696.4514969893954
b,japan,2020-03-26,928.4548693137142,721.6408928095773
g,Germany,2020-09-21,934.7964143326873,716.9167729544631
g,Germany,2020-08-03,896.9655610315888,740.171302362952
e,Germany,2020-12-11,948.6218744308253,728.5988221399963
h,Germany,2020-03-25,929.7818698160415,692.7157510346045
d,japan,2020-06-25,931.7202870616051,691.5295716851384
g,Germany,2020-03-14,899.246025599852,686.0164450675622
h,japan,2020-06-23,NA,759.0381238480968
g,Canada,2020-08-06,916.2936204757393,685.0318633034533
d,US,2020-02-02,917.7545460336605,706.8161363649209
f,Germany,2020-12-27,893.4778037666628,708.5196882177715
i,Canada,2020-01-22,906.7012396424714,682.2240959125091
d,Germany,2020-07-08,916.2337991416086,704.1260784847839
b,Canada,2020-08-15,930.062953830423,786.5606224425615
i,Canada,2020-02-16,920.0338428431398,681.5157323644257
a,US,2020-01-25,887.315565843103,703.4092158769396
j,Germany,2020-12-29,917.3508988192393,741.1629473977371
h,Canada,2020-09-30,935.0354508793828,751.5513348855004
e,Canada,2020-02-02,897.7190185968959,723.8713167725957
j,US,2020-08-10,953.4521628597812,742.0142229376753
d,Canada,2020-03-21,943.1489112104289,750.5604239271296
i,Germany,2020-09-13,899.9251380087829,728.9743866529457
f,japan,2020-10-10,914.3097749444485,771.0042711790372
a,japan,2020-04-05,945.5189829518614,672.5783807773315
j,US,2020-07-08,930.9978123341313,696.3208201095639
d,US,2020-01-03,953.2700873828499,707.9380250302079
d,US,2020-12-29,875.96767583275,713.0337868011951
j,US,2020-10-23,920.866157438894,720.1116086499526
g,Germany,2020-05-29,905.1885466166755,708.2245184176775
b,Canada,2020-08-26,928.6059105652892,717.1143138578783
j,japan,2020-04-24,950.7457731858697,710.6508093377867
h,Germany,2020-05-25,924.1130177655997,743.9690813866572
h,Canada,2020-01-19,916.5036727836347,737.0111217219555
j,Germany,2020-04-24,916.6414406216015,697.7829137382682
b,Germany,2020-08-11,NA,796.0853748938339
e,japan,2020-10-21,924.2506666685531,654.8538917148123
c,japan,2020-02-03,905.2329126318645,708.2366743133946
c,US,2020-01-22,897.0781754432401,696.9207050443724
i,Canada,2020-06-30,912.897924786208,682.7840603759253
f,Germany,2020-04-12,942.9766186974853,708.7370540742098
h,Germany,2020-06-14,906.2882218015172,715.8050091205869
a,Germany,2020-03-13,914.2496080312823,738.8842834430275
b,Canada,2020-10-27,909.2272047693372,749.214473360521
g,Canada,2020-10-04,953.6635869218525,669.3665207349727
c,US,2020-04-01,940.823331007461,685.5712611771646
c,japan,2020-01-21,909.6480741711183,728.1287859517897
h,US,2020-09-11,913.2355421639251,720.7330690175771
g,US,2020-10-28,921.8664022797918,716.4648467737293
b,Germany,2020-05-16,922.7371086820174,700.2854843672421
i,US,2020-06-09,957.9333648293466,733.0334121709794
d,japan,2020-09-13,935.455591725266,705.3793951411069
d,Germany,2020-05-01,969.7269182109889,720.6842324065664
f,Canada,2020-04-11,912.4427340305575,717.0382564389861
c,Canada,2020-02-25,916.8505865374117,666.5004991493182
b,US,2020-12-12,908.4538377279823,717.4625493998925
i,japan,2020-08-22,916.4472221993935,713.3263423727091
j,Germany,2020-08-11,928.1906999569723,752.8181665567636
i,Canada,2020-07-07,960.6319803430283,712.994281851338
i,Canada,2020-08-25,911.0365164777546,743.6068798278422
g,Germany,2020-05-05,927.1316531759543,739.5736749851206
b,Germany,2020-05-12,909.063557029571,711.9817198815535
f,Germany,2020-07-31,921.7133509494553,738.4772163778655
e,japan,2020-06-09,919.9941724028214,665.1954927568628
c,japan,2020-05-26,904.5768026841105,728.9264147708158
i,US,2020-07-14,939.2566744125053,685.8468114157745
a,US,2020-02-19,901.6136863727148,698.6938091871757
g,Canada,2020-12-18,936.1325102554686,720.1304652567263
g,Canada,2020-03-22,930.1027124574388,720.5448940603598
e,US,2020-07-13,919.6354516507873,689.1069864939238
b,Germany,2020-06-13,915.2887384230977,759.2757429031899
j,US,2020-05-08,936.9541665995899,720.3664054938065
g,Canada,2020-08-16,907.1210046926464,699.4186445910786
f,japan,2020-06-04,888.1824224902489,708.3031841911153
b,Germany,2020-08-15,898.8597819064212,724.9786161733231
i,Germany,2020-10-04,924.4744731643933,737.5485284030673
a,japan,2020-06-09,915.7849357252635,743.1338785706325
e,US,2020-03-12,946.0811966680856,715.6952181011765
b,US,2020-03-07,931.8902857411298,730.7223340747845
g,Canada,2020-11-02,916.8879770674357,688.7738211254206
a,japan,2020-04-06,889.6425172791818,715.2861359087686
i,US,2020-12-03,938.0839087029073,714.5330947401103
i,Canada,2020-05-14,902.4321663824746,692.2216060601667
e,japan,2020-10-24,886.6329615766792,693.3033833025928
f,Germany,2020-01-20,940.3253841109015,702.7498218239203
g,Canada,2020-04-06,919.5141463747163,740.1336168447223
i,US,2020-08-25,905.0974262926816,697.7150397452583
d,Canada,2020-09-11,904.2878977276448,726.3865543204339
e,US,2020-06-22,927.5977758177196,682.2161128144186
d,Germany,2020-02-28,917.8556353629764,698.3708923641225
a,Germany,2020-10-12,934.1372569385014,725.8772587820159
c,US,2020-10-14,921.5585577332429,733.3052947548534
h,US,2020-02-08,914.0595972239986,728.0855022452242
a,Germany,2020-10-22,885.0114517315261,710.724007367467
h,japan,2020-05-15,922.4043742065448,700.5468415847602
d,Canada,2020-04-29,933.5054398709144,679.9220146739323
f,US,2020-07-29,897.8686314270226,669.4232322200023
f,US,2020-08-28,926.3193442971086,713.0350941027
g,Germany,2020-09-01,934.5088699471175,724.9188204224699
g,Germany,2020-08-22,909.2879201149104,701.2712305158897
b,Canada,2020-04-17,901.0479723841951,751.9262707432861
f,japan,2020-10-29,907.1904274418853,725.8659085809828
c,US,2020-04-16,898.5669519782901,710.4816143417443
f,japan,2020-09-10,925.2244697776863,693.764499469986
h,Germany,2020-01-09,937.1807424311426,752.2468522946247
g,US,2020-05-13,916.4309231513238,704.4999735335695
e,US,2020-03-02,902.3211171434655,750.7844406975398
b,Canada,2020-04-29,936.1002657642618,738.1145776046155
a,japan,2020-01-01,919.7209944917615,726.8016473823446
h,japan,2020-04-26,934.7931121552458,689.7571894599796
a,Canada,2020-08-01,917.3444436468318,717.9657030388114
e,japan,2020-12-01,899.5694527129418,750.154353539005
j,Germany,2020-09-18,907.0616712297744,747.5679983311003
d,Germany,2020-09-28,924.2330231404218,740.9694498532162
i,US,2020-09-10,949.9012387720763,748.5874306728942
d,US,2020-09-30,927.4808679446419,709.6133543351876
j,japan,2020-03-04,931.9897593256491,708.599776591561
e,Canada,2020-03-20,967.746903999814,768.9111576581745
f,Germany,2020-01-10,919.6731112901196,728.8714592667282
i,Germany,2020-01-26,936.3721521506488,730.8780016976167
g,Germany,2020-12-19,929.9521494467008,730.0870773325784
g,Canada,2020-07-12,909.9307906391713,658.920641424569
i,US,2020-09-19,906.1175976912928,689.9533014466248
d,US,2020-03-05,911.4570286731808,668.8346336480286
c,Canada,2020-05-21,924.5370911666728,719.0950836226676
f,Canada,2020-01-28,915.8858875194474,736.7071176206193
a,US,2020-05-07,938.9530115731533,700.9880321332903
a,Germany,2020-08-05,941.6252774615916,723.9230033802696
b,Canada,2020-11-17,918.913686947172,706.4486018384449
c,US,2020-02-01,903.4103383241865,704.8089177154213
b,Germany,2020-12-31,921.2833164601243,733.0531952546482
g,Canada,2020-02-09,913.993017291401,709.8213915700096
h,Canada,2020-04-01,902.4088839759509,741.3088914609951
a,Canada,2020-10-25,924.1254966771907,726.8578305836007
c,US,2020-05-06,925.0262078978202,732.7660127258512
h,Germany,2020-04-14,958.0409072826477,703.1789738408947
g,Canada,2020-04-20,904.9237838129318,708.2483101540365
h,US,2020-09-09,904.0998682509531,717.65710833715
a,Canada,2020-08-06,917.0980667018246,748.6938704275948
d,Germany,2020-02-15,921.3048664597063,747.229942266079
g,Canada,2020-10-26,939.6925724328928,692.6415096898642
b,Germany,2020-05-22,931.1679245429129,710.4644545439544
c,japan,2020-12-10,934.3339240043176,695.7825031714036
c,japan,2020-06-28,929.2915766405376,732.919464335897
a,US,2020-10-27,910.4882058235297,719.3883931180824
i,US,2020-03-11,940.1363798421468,694.6973818432022
a,Germany,2020-11-07,911.47517616645,721.3602213332942
e,Germany,2020-01-07,NA,733.4935568551585
d,japan,2020-02-23,909.3783657325998,735.9351446940245
g,Canada,2020-06-25,926.16853646999175,670.5697761523616
h,Germany,2020-09-21,924.0641689668681,718.6774614148233
c,Canada,2020-10-11,902.8585401239553,686.8081053019952
j,japan,2020-01-23,926.7700014123873,729.2811837959998
e,US,2020-04-16,922.8037784413341,689.8696076388117
b,Germany,2020-07-22,936.9503384591372,700.1654313319714
a,japan,2020-03-24,902.3153561834754,754.5850148503307
f,US,2020-04-25,923.138980346075,785.0337747177865
j,US,2020-04-21,931.9827025440595,666.3040849040729
g,Canada,2020-03-31,936.9967884432397,761.7679817867905
i,US,2020-02-17,936.5531666938451,727.9848504456994
