Date,PotholeReports,Temperature,Humidity,WindSpeed,Rainfall,ExpectedWorkload
2020-09-29,2082,48.2,80,12.139108,NA,Medium
2020-09-29,1097,48,72,10.826772,NA,Low
2020-09-29,792,48,61,13.451443999999999,NA,Medium
2020-09-29,914,47.3,50,10.826772,NA,Low
2020-09-29,1006,46.3,43,11.154855999999999,NA,Low
2020-09-29,1015,45.7,43,11.811024,NA,Low
2020-09-29,1041,46,43,9.186352,NA,Low
2020-09-29,1171,46.3,44,12.795276,NA,Low
2020-09-29,1363,46.2,43,12.139108,NA,High
2020-09-29,1775,46.9,45,10.170604,NA,Medium
2020-09-29,2514,47.8,45,10.170604,NA,High
2020-09-29,1723,48.7,50,3.6089240000000005,NA,Medium
2020-09-29,1489,49.4,48,6.56168,NA,Medium
2020-09-29,1445,50.1,50,3.9370079999999996,NA,Low
2020-09-29,1255,50.8,55,2.952756,NA,Low
2020-09-29,901,51.5,52,1.9685039999999998,NA,Medium
2020-09-30,707,52.1,53,2.952756,NA,Low
2020-09-30,541,52.7,59,0.32808400000000004,NA,Low
2020-09-30,341,52.9,64,2.952756,NA,Low
2020-09-30,218,53.3,71,3.28084,NA,Low
2020-09-30,145,53.4,69,2.952756,NA,Low
2020-09-30,197,53.4,73,3.6089240000000005,NA,Low
2020-09-30,518,53.4,65,5.249344000000001,NA,Low
2020-09-30,1233,53.7,65,3.28084,NA,Medium
2020-09-30,2000,53,56,10.170604,NA,Medium
2020-09-30,1070,51.6,49,8.530184,NA,Low
2020-09-30,792,49.8,44,7.545932,NA,Low
2020-09-30,926,48.3,36,14.107612,NA,Medium
2020-09-30,967,46.8,31,12.467191999999999,NA,Low
2020-09-30,1000,46.5,32,16.4042,NA,Low
2020-09-30,991,46.6,32,16.076116000000003,NA,Medium
2020-09-30,1054,47,39,12.139108,NA,Low
2020-09-30,1284,46.2,36,9.514436,NA,Medium
2020-09-30,1685,46.8,36,11.811024,NA,Medium
2020-09-30,2378,47.9,40,7.874015999999999,NA,Medium
2020-09-30,1614,48.9,43,6.56168,NA,Medium
2020-09-30,1389,49.8,46,0.6561680000000001,NA,Medium
2020-09-30,1398,50.7,52,4.92126,NA,Medium
2020-09-30,1221,51.2,55,5.249344000000001,NA,Medium
2020-09-30,857,51.6,60,4.92126,NA,Low
2020-10-01,706,51.8,61,4.265092,NA,Low
2020-10-01,531,52.4,63,3.9370079999999996,NA,Low
2020-10-01,409,52.9,61,1.9685039999999998,NA,Low
2020-10-01,225,53.5,69,0.9842519999999999,NA,Low
2020-10-01,168,53.8,71,3.6089240000000005,NA,Low
2020-10-01,183,54,72,4.265092,NA,Low
2020-10-01,412,54.2,67,3.6089240000000005,NA,Low
2020-10-01,1142,54.7,73,2.296588,NA,Medium
2020-10-01,1996,54,64,3.6089240000000005,NA,High
2020-10-01,1106,51.4,50,2.6246720000000003,NA,Medium
2020-10-01,877,48.4,40,5.577427999999999,NA,Low
2020-10-01,959,47,38,8.858268,NA,Low
2020-10-01,1073,45.3,38,3.28084,NA,Low
2020-10-01,1110,44.2,36,4.92126,NA,Low
2020-10-01,1187,43.5,32,4.593176,NA,Low
2020-10-01,1322,42.9,33,6.8897640000000004,NA,Low
2020-10-01,1488,43.1,34,3.9370079999999996,NA,Low
2020-10-01,1902,43.7,39,5.577427999999999,NA,Medium
2020-10-01,2618,45.7,46,4.265092,NA,High
2020-10-01,1804,47.1,50,4.593176,NA,Medium
2020-10-01,1440,48.2,53,4.92126,NA,Medium
2020-10-01,1292,49,60,3.6089240000000005,NA,Medium
2020-10-01,1347,49.5,62,3.9370079999999996,NA,Medium
2020-10-01,940,50.2,66,1.64042,NA,Low
2020-10-02,835,50.9,69,2.952756,NA,Low
2020-10-02,739,51.5,70,0.6561680000000001,NA,Low
2020-10-02,512,52,74,1.64042,NA,Low
2020-10-02,374,52.4,78,2.296588,NA,Low
2020-10-02,226,52.9,79,3.9370079999999996,NA,Low
2020-10-02,148,53.3,81,3.6089240000000005,NA,Low
2020-10-02,209,53.4,80,3.28084,NA,Low
2020-10-02,412,53.8,83,2.6246720000000003,NA,Low
2020-10-02,728,52.6,70,1.64042,NA,Medium
2020-10-02,853,50,56,3.28084,NA,Low
2020-10-02,1037,47.4,50,4.593176,NA,Medium
2020-10-02,1179,44.8,44,3.9370079999999996,NA,Low
2020-10-02,1402,43.4,36,2.296588,NA,Medium
2020-10-02,1652,41.7,33,6.2335959999999995,NA,Medium
2020-10-02,1712,40.7,27,4.265092,NA,Medium
2020-10-02,1846,40.2,29,6.56168,NA,Medium
2020-10-02,1916,40.6,29,3.9370079999999996,NA,High
2020-10-02,1995,41.3,33,3.6089240000000005,NA,Medium
2020-10-02,1695,43.5,38,5.249344000000001,NA,Medium
2020-10-02,1381,45.2,47,4.265092,NA,Low
2020-10-02,1261,46.2,52,5.249344000000001,NA,Low
2020-10-02,1312,47.4,56,3.6089240000000005,NA,Low
2020-10-02,1147,48.3,60,1.64042,NA,Medium
2020-10-02,971,49,62,0.9842519999999999,NA,Low
2020-10-03,811,49.6,59,0,NA,Low
2020-10-03,584,50.5,65,2.952756,NA,Low
2020-10-03,429,50.9,68,0.9842519999999999,NA,Low
2020-10-03,308,51.6,73,1.3123360000000002,NA,Low
2020-10-03,185,52.1,76,4.265092,NA,Low
2020-10-03,110,52.4,79,0.9842519999999999,NA,Low
2020-10-03,150,52.8,80,2.296588,NA,Low
2020-10-03,304,53.1,81,2.6246720000000003,NA,Low
2020-10-03,556,52.5,72,3.6089240000000005,NA,Low
2020-10-03,775,49.9,60,2.6246720000000003,NA,Low
2020-10-03,847,46.7,47,1.64042,NA,Medium
2020-10-03,1056,43.8,41,3.28084,NA,Low
2020-10-03,1394,42.8,33,3.6089240000000005,NA,Medium
2020-10-03,1593,41.9,32,4.92126,NA,Medium
2020-10-03,1767,41.1,31,8.530184,NA,Medium
2020-10-03,1948,39.9,32,7.874015999999999,NA,Medium
2020-10-03,2097,40.9,31,6.8897640000000004,NA,Medium
2020-10-03,1990,41.8,43,7.545932,NA,High
2020-10-03,1662,43.8,58,7.874015999999999,NA,Medium
2020-10-03,1377,44.9,60,9.514436,NA,Medium
2020-10-03,1306,45.6,61,7.545932,NA,Medium
2020-10-03,1261,46.2,66,7.874015999999999,NA,Medium
2020-10-03,1029,46.5,71,5.577427999999999,NA,Medium
2020-10-03,810,46.8,73,3.9370079999999996,NA,Low
2020-10-04,638,47.4,78,4.265092,NA,Low
2020-10-04,393,47.8,80,4.593176,NA,Low
2020-10-04,272,48.2,82,2.296588,NA,Low
2020-10-04,171,48.7,85,0,NA,Low
2020-10-04,152,49,82,0.32808400000000004,NA,Low
2020-10-04,209,48.9,79,0.9842519999999999,NA,Low
2020-10-04,504,48.8,81,0.6561680000000001,NA,Low
2020-10-04,1271,48.5,81,2.6246720000000003,NA,Medium
2020-10-04,2070,48,77,1.3123360000000002,NA,Medium
2020-10-04,1119,47.2,74,1.64042,NA,Medium
2020-10-04,837,45.9,66,1.9685039999999998,NA,Low
2020-10-04,910,43.3,65,4.92126,NA,Medium
2020-10-04,1052,41,60,5.905512,NA,Low
2020-10-04,1058,40.3,52,6.8897640000000004,NA,Low
2020-10-04,1121,40,48,6.8897640000000004,NA,Low
2020-10-04,1183,39.6,43,5.577427999999999,NA,Medium
2020-10-04,1413,39.7,44,7.217848000000001,NA,Medium
2020-10-04,1773,40.7,49,9.186352,NA,Medium
2020-10-04,2635,42,66,7.545932,NA,High
2020-10-04,1911,43.1,74,5.905512,NA,Medium
2020-10-04,1659,44.1,81,9.186352,NA,Medium
2020-10-04,1556,44.5,86,4.265092,NA,Low
2020-10-04,1377,45.2,83,4.92126,NA,Medium
2020-10-04,914,45.9,74,4.92126,NA,Low
2020-10-05,726,46.7,64,5.577427999999999,NA,Low
2020-10-05,568,47.6,65,3.6089240000000005,NA,Low
2020-10-05,427,48.3,70,3.28084,NA,Low
2020-10-05,253,48.5,61,4.593176,NA,Low
2020-10-05,145,49,69,1.9685039999999998,NA,Low
2020-10-05,202,49.8,70,4.92126,NA,Low
2020-10-05,491,49.9,71,0.6561680000000001,NA,Low
2020-10-05,1216,49.8,68,1.3123360000000002,NA,Low
2020-10-05,2134,49.6,63,1.9685039999999998,NA,Medium
2020-10-05,1177,48.2,55,2.296588,NA,Medium
2020-10-05,854,45.6,45,1.9685039999999998,NA,Low
2020-10-05,914,43.5,39,2.296588,NA,Low
2020-10-05,1063,41.2,35,3.9370079999999996,NA,Low
2020-10-05,1108,40.6,31,6.56168,NA,Low
2020-10-05,1113,40.1,29,6.2335959999999995,NA,Medium
2020-10-05,1203,40.1,31,6.56168,NA,Low
2020-10-05,1407,40.5,32,6.8897640000000004,NA,Medium
2020-10-05,1811,41.6,38,5.905512,NA,Medium
2020-10-05,2716,43.1,47,4.593176,NA,High
2020-10-05,1867,44.5,63,5.577427999999999,NA,Medium
2020-10-05,1568,45.2,68,6.56168,NA,Medium
2020-10-05,1618,45.7,72,3.28084,NA,Medium
2020-10-05,1425,46.4,71,1.9685039999999998,NA,Medium
2020-10-05,950,47.1,78,1.9685039999999998,NA,Low
2020-10-06,739,47.7,75,3.9370079999999996,NA,Medium
2020-10-06,600,48.5,74,3.9370079999999996,NA,Low
2020-10-06,381,49.2,77,0.9842519999999999,NA,Low
2020-10-06,239,49.8,80,0.9842519999999999,NA,Low
2020-10-06,157,50.3,76,0,NA,Low
2020-10-06,210,50.8,77,0,NA,Low
2020-10-06,503,51.2,77,0.6561680000000001,NA,Low
2020-10-06,1213,51.4,77,2.296588,NA,Medium
2020-10-06,2202,50.8,68,0.6561680000000001,NA,High
2020-10-06,1200,48.8,63,3.6089240000000005,NA,Low
2020-10-06,842,46,58,5.249344000000001,NA,Medium
2020-10-06,961,44.5,25,8.2021,NA,Low
2020-10-06,1088,43.8,29,8.2021,NA,Medium
2020-10-06,1115,42.3,25,6.8897640000000004,NA,Medium
2020-10-06,1083,41.7,24,5.577427999999999,NA,Low
2020-10-06,1175,41.7,21,8.858268,NA,Medium
2020-10-06,1409,42,26,6.8897640000000004,NA,Medium
2020-10-06,1896,43.1,34,8.2021,NA,Medium
2020-10-06,2445,45.4,39,7.545932,NA,High
2020-10-06,1819,46.8,42,4.265092,NA,Medium
2020-10-06,1558,47.8,47,3.6089240000000005,NA,Medium
2020-10-06,1493,49.2,53,2.952756,NA,Medium
2020-10-06,1278,50.1,50,0.32808400000000004,NA,Medium
2020-10-06,896,50.3,56,2.296588,NA,Low
2020-10-07,694,50.8,64,2.296588,NA,Low
2020-10-07,579,51,66,2.296588,NA,Low
2020-10-07,385,51.3,71,2.6246720000000003,NA,Low
2020-10-07,244,51.4,74,1.9685039999999998,NA,Low
2020-10-07,165,51.9,78,1.9685039999999998,NA,Low
2020-10-07,185,52.2,81,3.6089240000000005,NA,Low
2020-10-07,458,52.4,82,0.9842519999999999,NA,Low
2020-10-07,1191,52.3,81,1.3123360000000002,NA,Low
2020-10-07,2154,51.5,77,1.64042,NA,High
2020-10-07,1165,49.1,60,2.952756,NA,Low
2020-10-07,864,46.3,57,3.9370079999999996,NA,Low
2020-10-07,917,45,52,4.593176,NA,Medium
2020-10-07,1132,43.2,50,5.249344000000001,NA,Low
2020-10-07,1152,41.9,43,7.217848000000001,NA,Low
2020-10-07,1122,41.3,39,4.265092,NA,Low
2020-10-07,1203,41,38,6.2335959999999995,NA,Low
2020-10-07,1473,41.5,40,5.905512,NA,Medium
2020-10-07,1804,43.1,44,5.249344000000001,NA,Medium
2020-10-07,2499,44.3,45,8.2021,NA,Medium
2020-10-07,1878,45.1,49,6.8897640000000004,NA,Medium
2020-10-07,1528,46.2,56,6.2335959999999995,NA,Medium
2020-10-07,1466,47.4,60,1.64042,NA,Medium
2020-10-07,1302,48.4,61,0.6561680000000001,NA,Medium
2020-10-07,944,49.1,64,0.6561680000000001,NA,Low
2020-10-08,783,49.7,67,4.92126,NA,Low
2020-10-08,653,50.2,68,5.577427999999999,NA,Low
2020-10-08,433,50.8,72,4.92126,NA,Low
2020-10-08,262,51.5,74,4.265092,NA,Low
2020-10-08,184,51.9,76,0.9842519999999999,NA,Low
2020-10-08,162,52.3,73,0,NA,Low
2020-10-08,491,52.8,77,1.64042,NA,Low
2020-10-08,1188,52.7,72,1.3123360000000002,NA,Low
2020-10-08,2113,52.1,63,1.9685039999999998,NA,High
2020-10-08,1191,48.9,53,3.28084,NA,Medium
2020-10-08,850,46.2,44,4.92126,NA,Low
2020-10-08,981,43.6,35,3.6089240000000005,NA,Medium
2020-10-08,1161,42.6,33,3.6089240000000005,NA,Medium
2020-10-08,1190,41.1,33,5.905512,NA,Medium
2020-10-08,1221,40.2,32,7.545932,NA,Medium
2020-10-08,1390,40.3,30,9.84252,NA,Low
2020-10-08,1527,40.7,29,9.186352,NA,Medium
2020-10-08,1939,41.5,35,7.217848000000001,NA,Medium
2020-10-08,2631,43.4,40,7.874015999999999,NA,High
2020-10-08,1769,44.7,53,7.874015999999999,NA,Medium
2020-10-08,1512,45.8,56,5.905512,NA,Low
2020-10-08,1457,46.7,56,3.6089240000000005,NA,Medium
2020-10-08,1331,47.7,65,5.577427999999999,NA,Medium
2020-10-08,1018,48.3,70,5.577427999999999,NA,Low
2020-10-09,891,48.7,71,3.9370079999999996,NA,Low
2020-10-09,774,49.1,72,0,NA,Low
2020-10-09,522,49.9,78,0.32808400000000004,NA,Low
2020-10-09,386,50.5,77,1.3123360000000002,NA,Low
2020-10-09,246,51.1,75,1.3123360000000002,NA,Low
2020-10-09,154,51.9,76,1.9685039999999998,NA,Low
2020-10-09,219,52.5,79,1.9685039999999998,NA,Low
2020-10-09,427,53,82,1.64042,NA,Low
2020-10-09,784,52.2,70,4.593176,NA,Low
2020-10-09,921,49.6,60,4.265092,NA,Low
2020-10-09,997,47,49,1.64042,NA,Low
2020-10-09,1175,43.8,39,5.249344000000001,NA,Low
2020-10-09,1407,42.3,33,7.217848000000001,NA,Medium
2020-10-09,1585,40.6,26,3.6089240000000005,NA,Medium
2020-10-09,1649,40,22,5.249344000000001,NA,Medium
2020-10-09,1760,38.7,24,4.92126,NA,Medium
2020-10-09,1813,39.1,20,6.56168,NA,Medium
2020-10-09,1949,40.8,23,4.92126,NA,Medium
2020-10-09,1707,43.4,41,7.874015999999999,NA,Medium
2020-10-09,1407,45.4,48,6.2335959999999995,NA,Medium
2020-10-09,1270,46.3,51,3.28084,NA,Medium
2020-10-09,1249,46.7,55,6.56168,NA,Medium
2020-10-09,1141,47.3,58,0,NA,Medium
2020-10-09,922,48.3,58,0,NA,Medium
2020-10-10,848,48.8,62,0,NA,Low
2020-10-10,622,49.4,60,1.64042,NA,Low
2020-10-10,428,50.2,63,1.9685039999999998,NA,Low
2020-10-10,342,50.8,68,1.3123360000000002,NA,Low
2020-10-10,206,51.2,71,2.952756,NA,Low
2020-10-10,146,51.8,73,4.265092,NA,Low
2020-10-10,172,52.4,75,1.9685039999999998,NA,Low
2020-10-10,315,52.8,76,1.64042,NA,Low
2020-10-10,534,52.1,67,3.6089240000000005,NA,Medium
2020-10-10,679,49.5,56,3.9370079999999996,NA,Low
2020-10-10,936,46.6,46,2.6246720000000003,NA,Low
2020-10-10,1055,43.2,38,4.92126,NA,Medium
2020-10-10,1417,41.6,28,6.2335959999999995,NA,Medium
2020-10-10,1519,40.7,24,4.92126,NA,Medium
2020-10-10,1642,39.9,23,7.545932,NA,Medium
2020-10-10,1891,39.1,23,4.92126,NA,Medium
2020-10-10,1976,39.8,24,8.2021,NA,Medium
2020-10-10,1883,41.2,24,6.8897640000000004,NA,Medium
2020-10-10,1618,43.8,41,4.593176,NA,Medium
2020-10-10,1464,45.1,46,4.593176,NA,Medium
2020-10-10,1306,46.2,52,5.249344000000001,NA,Medium
2020-10-10,1158,47,49,3.28084,NA,Low
2020-10-10,1025,47.8,57,0,NA,Low
2020-10-10,724,48.2,56,0,NA,Low
2020-10-11,623,48.6,56,0.6561680000000001,NA,Low
2020-10-11,372,49.3,57,2.952756,NA,Low
2020-10-11,253,49.5,57,0.6561680000000001,NA,Low
2020-10-11,175,49.8,60,3.28084,NA,Low
2020-10-11,110,50,62,1.9685039999999998,NA,Low
2020-10-11,202,50.6,65,2.6246720000000003,NA,Low
2020-10-11,513,50.8,65,2.6246720000000003,NA,Low
2020-10-11,1244,51.1,67,2.6246720000000003,NA,Medium
2020-10-11,2111,50.3,58,1.9685039999999998,NA,Medium
2020-10-11,1104,48.1,50,3.6089240000000005,NA,Medium
2020-10-11,817,45.4,43,2.296588,NA,Medium
2020-10-11,941,43.3,37,2.296588,NA,Low
2020-10-11,1034,41.8,34,3.28084,NA,Medium
2020-10-11,1064,40.6,35,3.9370079999999996,NA,Low
2020-10-11,1122,39.4,30,7.217848000000001,NA,Low
2020-10-11,1167,39.8,31,5.249344000000001,NA,Low
2020-10-11,1464,40.3,34,5.249344000000001,NA,Medium
2020-10-11,1904,41.1,35,5.577427999999999,NA,Medium
2020-10-11,2613,42.7,43,2.952756,NA,Medium
2020-10-11,1860,44.4,44,4.92126,NA,Medium
2020-10-11,1593,45.5,51,4.593176,NA,Medium
2020-10-11,1513,46.6,56,2.296588,NA,Low
2020-10-11,1360,47.3,60,0,NA,Medium
2020-10-11,916,48,59,1.3123360000000002,NA,Low
2020-10-12,726,48.4,61,2.296588,NA,Low
2020-10-12,547,48.9,62,0.6561680000000001,NA,Low
2020-10-12,356,49.4,68,2.952756,NA,Low
2020-10-12,243,49.9,70,3.6089240000000005,NA,Low
2020-10-12,170,50,73,2.952756,NA,Low
2020-10-12,193,50,73,1.64042,NA,Low
2020-10-12,456,50.1,75,3.28084,NA,Low
2020-10-12,839,49.6,71,1.9685039999999998,NA,Low
2020-10-12,1423,49,78,2.6246720000000003,NA,Low
2020-10-12,1026,48.3,77,2.6246720000000003,NA,Low
2020-10-12,735,46.2,65,3.6089240000000005,NA,Low
2020-10-12,81,47,70,16.4042,NA,Low
2020-10-12,363,48.5,90,3.9370079999999996,5,Low
2020-10-12,652,46.5,82,2.6246720000000003,NA,Low
2020-10-12,837,44.9,71,2.952756,NA,Low
2020-10-12,1010,43.4,68,4.92126,NA,Low
2020-10-12,1294,43.9,70,4.265092,NA,Medium
2020-10-12,1604,44.3,63,10.498688000000001,NA,Medium
2020-10-12,2415,45.5,71,6.8897640000000004,NA,High
2020-10-12,1685,46,70,5.249344000000001,NA,Medium
2020-10-12,1433,46.4,70,4.593176,NA,Low
2020-10-12,1380,47.4,70,3.9370079999999996,NA,Medium
2020-10-12,1257,47.7,73,2.952756,NA,Low
2020-10-12,876,48.8,78,1.64042,NA,Low
2020-10-13,708,49.2,80,3.28084,NA,Low
2020-10-13,573,49.8,84,3.9370079999999996,NA,Low
2020-10-13,371,50.5,87,3.28084,NA,Low
2020-10-13,249,50.6,85,5.249344000000001,NA,Low
2020-10-13,162,51,87,1.9685039999999998,NA,Low
2020-10-13,164,51.5,87,3.9370079999999996,NA,Low
2020-10-13,453,51.9,88,2.952756,NA,Low
2020-10-13,1165,52.2,90,1.9685039999999998,NA,Medium
2020-10-13,2108,51.9,85,3.9370079999999996,NA,High
2020-10-13,1151,49.9,72,3.6089240000000005,NA,Medium
2020-10-13,811,47,63,2.952756,NA,Low
2020-10-13,940,44.3,53,3.28084,NA,Low
2020-10-13,1126,43.2,48,5.249344000000001,NA,Medium
2020-10-13,1106,42.8,43,7.545932,NA,Low
2020-10-13,1150,42.4,39,8.2021,NA,Low
2020-10-13,1161,42,40,9.84252,NA,Medium
2020-10-13,1492,41.8,42,4.265092,NA,Medium
2020-10-13,1904,43,47,7.217848000000001,NA,Medium
2020-10-13,2612,44.9,53,5.577427999999999,NA,Medium
2020-10-13,1827,46.1,61,6.2335959999999995,NA,High
2020-10-13,1556,46.9,63,1.3123360000000002,NA,Medium
2020-10-13,1464,47.9,67,3.28084,NA,Medium
2020-10-13,1281,48.4,71,0.6561680000000001,NA,Medium
2020-10-13,884,49,74,0.32808400000000004,NA,Low
2020-10-14,729,49.5,75,0.9842519999999999,NA,Low
2020-10-14,572,50,78,1.3123360000000002,NA,Low
2020-10-14,421,50.9,79,1.64042,NA,Low
2020-10-14,266,50.9,79,0.6561680000000001,NA,Low
2020-10-14,161,51.5,83,3.9370079999999996,NA,Low
2020-10-14,193,52.2,85,2.952756,NA,Low
2020-10-14,450,52.5,86,4.265092,NA,Low
2020-10-14,1251,52.7,85,4.593176,NA,Low
2020-10-14,2070,52.1,76,3.9370079999999996,NA,High
2020-10-14,1168,49.7,64,3.28084,NA,Medium
2020-10-14,779,46.6,53,3.6089240000000005,NA,Low
2020-10-14,956,43.6,43,2.296588,NA,Low
2020-10-14,1188,41.8,37,4.593176,NA,Medium
2020-10-14,1154,40.6,32,3.6089240000000005,NA,Low
2020-10-14,1192,39.4,31,4.593176,NA,Medium
2020-10-14,1275,39.4,32,4.593176,NA,Low
2020-10-14,1528,39.6,32,2.952756,NA,Medium
2020-10-14,1961,40.8,36,2.296588,NA,Medium
2020-10-14,2632,42.7,39,4.265092,NA,High
2020-10-14,1968,43.6,47,3.28084,NA,Medium
2020-10-14,1596,44.7,50,1.64042,NA,Medium
2020-10-14,1513,45.5,50,2.296588,NA,Low
2020-10-14,1316,46.4,56,3.28084,NA,Low
2020-10-14,919,47.5,59,2.6246720000000003,NA,Low
2020-10-15,753,47.5,57,2.952756,NA,Low
2020-10-15,629,47.3,56,3.9370079999999996,NA,Low
2020-10-15,434,47.2,59,2.952756,NA,Low
2020-10-15,327,47.2,57,1.64042,NA,Low
2020-10-15,185,47.4,60,1.9685039999999998,NA,Low
2020-10-15,178,47.6,60,2.6246720000000003,NA,Low
2020-10-15,376,47.4,64,4.265092,NA,Low
2020-10-15,556,47.4,63,2.6246720000000003,NA,Low
2020-10-15,556,47.9,81,2.6246720000000003,0.5,Low
2020-10-15,144,48,86,2.6246720000000003,0.5,Low
2020-10-15,191,47.1,84,3.28084,NA,Low
2020-10-15,54,47.6,87,3.28084,1,Low
2020-10-15,29,47.6,90,3.6089240000000005,1,Low
2020-10-15,18,47.4,87,7.545932,1.5,Low
2020-10-15,147,47.3,95,6.2335959999999995,5.5,Low
2020-10-15,576,46,87,3.9370079999999996,1,Low
2020-10-15,900,45.5,81,5.905512,NA,Low
2020-10-15,1386,45.7,77,9.514436,NA,Medium
2020-10-15,1882,46.9,74,5.249344000000001,NA,Medium
2020-10-15,1228,47.1,66,8.2021,NA,Low
2020-10-15,1003,47.8,67,17.716536,NA,Medium
2020-10-15,542,49.4,70,7.874015999999999,NA,Low
2020-10-15,680,49.5,72,7.874015999999999,NA,Low
2020-10-15,603,49.8,64,12.795276,NA,Low
2020-10-16,640,50.1,65,10.498688000000001,NA,Low
2020-10-16,585,50.1,62,11.48294,NA,Low
2020-10-16,478,50.5,58,9.84252,NA,Low
2020-10-16,346,50.9,60,9.186352,NA,Low
2020-10-16,233,51.2,61,9.186352,NA,Low
2020-10-16,146,52,65,5.249344000000001,NA,Low
2020-10-16,197,52.6,66,7.545932,NA,Low
2020-10-16,388,52.7,65,10.498688000000001,NA,Low
2020-10-16,713,52.3,62,7.874015999999999,NA,Low
2020-10-16,785,51.7,55,13.12336,NA,Low
2020-10-16,898,50.5,46,12.139108,NA,Low
2020-10-16,996,49.6,42,13.451443999999999,NA,Medium
2020-10-16,1076,49.6,41,16.076116000000003,NA,Low
2020-10-16,1118,49.4,38,15.091864,NA,Low
2020-10-16,1183,49.2,37,14.435696000000002,NA,Medium
2020-10-16,1254,48.6,32,12.467191999999999,NA,Medium
2020-10-16,1308,49.4,35,10.826772,NA,Low
2020-10-16,1176,50.5,34,18.700788,NA,Medium
2020-10-16,1054,51.1,39,11.48294,NA,Medium
2020-10-16,864,52,42,9.514436,NA,Low
2020-10-16,775,52.4,44,13.779528000000001,NA,Low
2020-10-16,775,52.7,49,11.154855999999999,NA,Low
2020-10-16,752,53.4,51,5.905512,NA,Low
2020-10-16,658,53.7,52,5.905512,NA,Low
2020-10-17,699,53.3,55,4.92126,NA,Low
2020-10-17,531,53.1,55,5.905512,NA,Low
2020-10-17,450,53.4,59,1.3123360000000002,NA,Low
2020-10-17,299,53.8,59,1.9685039999999998,NA,Low
2020-10-17,148,53.2,65,3.6089240000000005,NA,Low
2020-10-17,27,52.8,68,8.2021,NA,Low
2020-10-17,55,53.1,86,5.577427999999999,1.5,Low
2020-10-17,134,53.1,88,2.952756,NA,Low
2020-10-17,74,53.2,89,4.593176,NA,Low
2020-10-17,195,52.7,90,3.6089240000000005,2.5,Low
2020-10-17,330,51.8,89,1.3123360000000002,NA,Low
2020-10-17,544,50.6,86,3.9370079999999996,NA,Low
2020-10-17,630,48.1,74,5.249344000000001,NA,Low
2020-10-17,916,47.9,75,3.9370079999999996,NA,Low
2020-10-17,962,47.6,72,6.2335959999999995,NA,Low
2020-10-17,948,47.8,67,10.826772,NA,Medium
2020-10-17,385,47.8,65,6.2335959999999995,NA,Low
2020-10-17,535,50.6,85,3.9370079999999996,1.5,Low
2020-10-17,651,51.1,85,5.905512,NA,Low
2020-10-17,645,51.6,85,3.9370079999999996,NA,Low
2020-10-17,624,51.8,82,9.186352,NA,Low
2020-10-17,670,52.4,75,3.6089240000000005,NA,Low
2020-10-17,625,53.3,76,1.9685039999999998,NA,Low
2020-10-17,512,54,74,3.6089240000000005,NA,Low
2020-10-18,434,54.7,81,5.577427999999999,NA,Low
2020-10-18,326,54.9,83,3.6089240000000005,NA,Low
2020-10-18,184,55.3,81,3.28084,NA,Low
2020-10-18,123,55,67,2.6246720000000003,NA,Low
2020-10-18,117,54.4,66,2.296588,NA,Low
2020-10-18,161,54.9,76,2.296588,NA,Low
2020-10-18,436,55.3,76,1.9685039999999998,NA,Low
2020-10-18,1070,55.4,76,2.296588,NA,Low
2020-10-18,1888,54.9,67,0.9842519999999999,NA,Medium
2020-10-18,1021,52.5,53,5.249344000000001,NA,Medium
2020-10-18,771,50.4,43,5.905512,NA,Low
2020-10-18,796,49,46,8.530184,NA,Low
2020-10-18,737,49.2,49,8.858268,NA,Low
2020-10-18,815,49.6,49,8.858268,NA,Medium
2020-10-18,838,48.7,39,12.139108,NA,Low
2020-10-18,884,49,46,11.154855999999999,NA,Low
2020-10-18,1069,48.7,41,11.811024,NA,Low
2020-10-18,1274,50,43,16.076116000000003,NA,Medium
2020-10-18,1987,50.6,51,11.154855999999999,NA,Medium
2020-10-18,1377,51.9,53,12.139108,NA,Medium
2020-10-18,1026,53.2,59,10.498688000000001,NA,Low
2020-10-18,979,54.3,61,7.545932,NA,Low
2020-10-18,906,54.9,58,7.217848000000001,NA,Low
2020-10-18,658,55.7,58,4.593176,NA,Medium
2020-10-19,488,56.6,55,4.92126,NA,Low
2020-10-19,440,57,55,3.28084,NA,Low
2020-10-19,283,57.9,56,1.64042,NA,Low
2020-10-19,182,58.3,59,1.64042,NA,Low
2020-10-19,150,58.4,63,0.9842519999999999,NA,Low
2020-10-19,162,58.9,68,1.9685039999999998,NA,Low
2020-10-19,394,59.2,69,4.593176,NA,Low
2020-10-19,1005,58.7,65,3.9370079999999996,NA,Medium
2020-10-19,1883,58.6,58,2.952756,NA,Medium
2020-10-19,982,56.3,49,6.2335959999999995,NA,Medium
2020-10-19,684,53.9,38,8.2021,NA,Low
2020-10-19,782,52.5,36,4.593176,NA,Medium
2020-10-19,881,51.5,34,4.92126,NA,Low
2020-10-19,847,50.2,33,5.905512,NA,Low
2020-10-19,903,49.3,33,5.577427999999999,NA,Low
2020-10-19,965,49.1,33,8.530184,NA,Low
2020-10-19,1110,49,34,7.545932,NA,Low
2020-10-19,1357,50.1,40,8.530184,NA,Medium
2020-10-19,2074,51.6,52,8.530184,NA,Medium
2020-10-19,1442,52,52,6.8897640000000004,NA,Medium
